45_d500_105_726_0_badger_2015-07-01,45_d500_105_726_1_badger_2014-12-01,45_d500_105_726_2_badger_2020-02-01,45_d500_108_0_badger_2018-07-01,45_d500_109_734_0_badger_2019-05-01,45_d500_109_734_1_badger_2016-04-01,45_d500_109_734_2_badger_2018-09-01,45_d500_109_734_3_badger_2016-09-01,45_d500_109_844_0_badger_2017-08-01,45_d500_109_844_1_badger_2017-07-01,45_d500_109_844_2_badger_2020-02-01,45_d500_109_844_3_badger_2018-05-01,45_d500_109_849_0_badger_2020-02-01,45_d500_119_798_0_badger_2019-12-01,45_d500_119_826_0_badger_2019-05-01,45_d500_120_0_badger_2020-02-01,45_d500_123_762_0_badger_2014-05-01,45_d500_123_762_1_badger_2018-05-01,45_d500_124_0_badger_2014-05-01,45_d500_126_1578_0_badger_2020-02-01,45_d500_132_808_0_badger_2020-02-01,45_d500_132_811_0_badger_2016-06-01,45_d500_139_0_badger_2019-07-01,45_d500_140_0_badger_2019-05-01,45_d500_151_0_badger_2018-04-01,45_d500_151_1_badger_2015-07-01,45_d500_151_2_badger_2015-02-01,45_d500_151_3_badger_2014-10-01,45_d500_151_4_badger_2020-02-01,45_d500_152_0_badger_2009-02-01,45_d500_152_1_badger_2020-02-01,45_d500_157_858_0_badger_2019-08-01,45_d500_157_858_1_badger_2009-06-01,45_d500_157_858_2_badger_2008-08-01,45_d500_157_858_3_badger_2009-08-01,45_d500_157_858_4_badger_2017-03-01,45_d500_157_858_5_badger_2010-09-01,45_d500_159_855_0_badger_2016-08-01,45_d500_160_1_badger_2015-11-01,45_d500_194_1553_0_badger_2020-02-01,45_d500_194_1553_1_badger_2020-02-01,45_d500_195_0_badger_2019-09-01,45_d500_195_1_badger_2020-02-01,45_d500_37_600_0_badger_2020-02-01,45_d500_84_0_badger_2020-02-01,45_d500_84_1_badger_2020-02-01,45_d500_87_0_badger_2020-02-01,45_d500_89_0_badger_2020-02-01,45_d500_90_0_badger_2018-07-01,45_d500_99_720_0_badger_2013-11-01,45_d500_99_839_0_badger_2007-11-01,45_d500_99_839_1_badger_2013-11-01,64301080_0_cattle_2020-02-01,64301080_1_cattle_2020-02-01,64301080_2_cattle_2020-02-01,64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,64359005_2_cattle_2019-08-01,64359108_0_cattle_2018-02-01,64359108_1_cattle_2018-02-01,64359108_2_cattle_2018-06-01,64359108_3_cattle_2018-02-01,64359108_4_cattle_2018-06-01,64359110_0_cattle_2018-12-01,64359110_1_cattle_2018-12-01,64359110_2_cattle_2019-02-01,64359110_3_cattle_2019-02-01,64359153_0_cattle_2019-09-01,64359173_0_cattle_2020-02-01,64359200_1_cattle_2020-02-01,64359209_0_cattle_2019-12-01,64359209_1_cattle_2019-12-01,64359211_0_cattle_2020-02-01,64420002_0_cattle_2014-04-01,64420002_1_cattle_2014-02-01,64420002_2_cattle_2014-02-01,64420002_3_cattle_2014-02-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420038_0_cattle_2013-02-01,64420038_1_cattle_2013-04-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-04-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2020-02-01,64556023_0_cattle_2020-02-01,64556034_0_cattle_2016-02-01,64556034_1_cattle_2016-04-01,64556034_2_cattle_2016-04-01,64556034_3_cattle_2016-04-01,64556034_4_cattle_2016-04-01,64556034_5_cattle_2016-02-01,64556034_6_cattle_2016-04-01,64556034_7_cattle_2016-04-01,64556034_8_cattle_2017-02-01,64556034_9_cattle_2017-02-01,64556051_0_cattle_2017-12-01,64556051_10_cattle_2020-02-01,64556051_1_cattle_2017-12-01,64556051_2_cattle_2017-12-01,64556051_3_cattle_2018-02-01,64556051_4_cattle_2017-12-01,64556051_5_cattle_2017-12-01,64556051_6_cattle_2017-12-01,64556051_7_cattle_2017-12-01,64556051_8_cattle_2018-02-01,64556051_9_cattle_2018-02-01,64556058_0_cattle_2016-12-01,64556500_0_cattle_2016-04-01,64556500_1_cattle_2016-06-01,64556500_2_cattle_2016-05-01,6_d500_21_0_badger_2020-02-01
0,0,0,0,0,0,0,0.028194361127774376,0,0,0,0.0157968406318736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0.10097980403919316,0,0,0,0,0,0,0,0,0,0,0,0.14317136572685693,0,0,0,0
0,0,0,0,0,0,0,0.05078984203159353,0,0,0,0.038592281543691154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0.15816836632673742,0,0,0,0,0,0,0,0,0,0,0,0,0.1849630073985239,0,0,0,7.998400319936012e-4
0,0,0,0.029394121175764773,0,0,0,0,0,0,0,0,0,0.03899220155968795,0.006198760247950412,0,0,0,0,0,0,0,0.007998400319936016,0.08778244351129832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0.018996200759847995,9.998000399920016e-4,0,0,0,0,0.0015996800639872023,0.03499300139971996,0,0,0,0,0,3.999200159968006e-4,0.012197560487902407,0.16156768646271033,0,0.16456708658268643,0.18616276744651433,0.03099380123975197,0.05878824235152951,0.301139772045591,0.04159168166366715,0.00519896020795841,0.008598280343931215,0.03659268146370716,0.011397720455908809,3.999200159968006e-4,0,0.029794041191761572,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0.03659268146370716,0.0019996000799840027,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0.02119576084783039,0.05478904219156152,0.03459308138372316,0.03099380123975197,0.08738252349530151,0.052389522095580725,0.0929814037192569,0.04539092181563674,0.029594081183763173,0.05598880223955192,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,5.998800239952009e-4,0.001399720055988802,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.024195160967806384,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.002199560087982403,1.999600079984003e-4,0,0,0,0,0,0,0.007198560287942414,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0.007198560287942414,0.0019996000799840027,0.001399720055988802,1.999600079984003e-4,0,0,0,0.022795440911817587,0,0,0,0,0,0,0.3341331733653235,0.006198760247950412,0,0.006198760247950412,0.0153969206158768,0.018196360727854397,0.03199360127974397,0.014197160567886403,0.019996000799839993,0.374525094980996,0.0049990001999600095,0.015196960607878401,0.003999200159968007,0.001399720055988802,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0.02119576084783039,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.03079384123175357,0,0,0.08978204359128239,0.014197160567886403,0.05398920215956792,0.04459108178364314,0.05318936212757432,0.07378524295140987,0.028194361127774376,0.027794441111777576,0,0,0,0,0
0,0,0,0.017996400719855997,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.006198760247950412,0,0,0,0,0,0,0,0.007398520295940815,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.006198760247950412,0,0.0015996800639872023,5.998800239952009e-4,0,0,0,0.037792441511697555,0,0,0,0,0,0,0.03219356128774237,0.006598680263947213,0,0.03159368126374717,0.024595080983803183,0.024395120975804784,0.04919016196760633,0.029594081183763173,0.03719256148770236,0.032593481303739166,0.008598280343931215,0.027994401119775976,0.006998600279944014,7.998400319936012e-4,0,0.002999400119976005,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0.022795440911817587,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.052189562087582325,0,0.11557688462307683,0,0.03139372125574877,0.06778644271145767,0.032793441311737566,0.06818636272745449,0.3889222155568793,0.029994001199759972,0.042791441711657545,0,0,0,0,0
0,0,0,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0.0037992401519696068,0.003399320135972806,0,0.008198360327934416,0.01059788042391521,0.007398520295940815,0.01099780043991201,0.008398320335932815,0.008598280343931215,0.0035992801439712063,0.0049990001999600095,0.004799040191961609,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013597280543891204,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0.024995000999799982,0.012397520495900807,0,0.023795240951809585,0.2543491301739704,0.023195360927814386,0.022395520895820788,0.34973005398919704,0.013597280543891204,0,0,0,0,0
0,0,0,0.06438712257548476,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.003399320135972806,5.998800239952009e-4,0,0,0,0,0,0,0.017996400719855997,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0.0037992401519696068,0.022195560887822388,0.0017996400719856025,0.006598680263947213,0.0067986402719456135,7.998400319936012e-4,0,0,0.06978604279144174,0,0,0,0,0,0,0.011997600479904008,0.010397920415916811,0,0.047990401919615934,0.05558888222355512,0.03939212157568475,0.10077984403119475,0.03559288142371516,0.09158168366326805,0.027194561087782378,0.024395120975804784,0.05958808238352311,0.024195160967806384,0.010397920415916811,0,3.999200159968006e-4,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0.06978604279144174,0.0015996800639872023,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0.11497700459908161,5.998800239952009e-4,0.11237752449510233,0.08298340331933657,0.042991401719655944,0,0.08258348330333976,0.1603679264147199,0.0931813637272553,0.05778844231153751,0.10017996400719953,0,0,0,0,0
0,0,0,0.020395920815836792,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.001399720055988802,0.0015996800639872023,0,0,0,0,0,0,0.0045990801839632086,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.00539892021595681,0.0017996400719856025,0.002199560087982403,0,0,0,1.999600079984003e-4,0.02079584083183359,0,0,0,0,0,0,0.010197960407918412,0.00519896020795841,0,0.014397120575884803,0.022195560887822388,0.014597080583883202,0.022195560887822388,0.008398320335932815,0.014397120575884803,0.012597480503899207,0.0037992401519696068,0.02599480103979198,0.0035992801439712063,0,0,9.998000399920016e-4,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0.027594481103779177,0.001399720055988802,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0.027794441111777576,5.998800239952009e-4,0.05138972205558873,0.03039392121575677,0.30533893221355696,0.04599080183963194,0,0.04659068186362714,0.03639272145570876,0.2889422115576899,0.027594481103779177,0,0,0,0,0
0,0,0,0.06658668266346723,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.010197960407918412,7.998400319936012e-4,0,0,0,0,0,0,0.019196160767846394,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0.02119576084783039,0.0019996000799840027,0.008998200359928014,0.0019996000799840027,0,0,0.003999200159968007,0.05098980203959193,0,0,0,0,0,9.998000399920016e-4,0.014997000599880001,0.014597080583883202,0,0.04919016196760633,0.04559088182363514,0.052789442111577524,0.08918216356728717,0.043191361727654344,0.07138572285542899,0.018396320735852796,0.019196160767846394,0.05038992201559673,0.02199560087982399,0.002599480103979204,0,9.998000399920016e-4,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0.06898620275944811,5.998800239952009e-4,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0.10417916416716766,0,0.10517896420715969,0.056588682263547116,0.05958808238352311,0.14997000599880275,0.07298540291941624,0,0.07718456308738278,0.03879224155168955,0.07918416316736684,0,0,0,0,0
0,0,0,0.0155968806238752,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0011997600479904018,0,0,0,0,0,0,0,0.007998400319936016,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0.013797240551889604,0,0,0,0,0,0,0.028994201159767974,0.008198360327934416,0,0.017996400719855997,0.012997400519896006,0.0157968406318736,0.02119576084783039,0.011797640471905608,0.023795240951809585,0.02639472105578878,0.001399720055988802,0.0163967206558688,0.0045990801839632086,1.999600079984003e-4,0,1.999600079984003e-4,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0.029594081183763173,3.999200159968006e-4,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0.03099380123975197,7.998400319936012e-4,0.08558288342331585,0.4321135772845291,0.017596480703859198,0.04959008198360313,0.03639272145570876,0.047590481903619135,0,0.02139572085582879,0.029994001199759972,0,0,0,0,0
0,0,0,0.012797440511897606,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,0.002999400119976005,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,0.0035992801439712063,0,0.0011997600479904018,0,0,0,0,0.011997600479904008,0,0,0,0,0,0,0.005798840231953611,0.0019996000799840027,0,0.009398120375924813,0.0067986402719456135,0.012997400519896006,0.022595480903819187,0.01079784043191361,0.013197360527894405,0.002999400119976005,0.002599480103979204,0.007398520295940815,0.003399320135972806,0.001399720055988802,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0.024195160967806384,0,0.019796040791841593,0.0161967606478704,0.29314137172565585,0.02659468106378718,0.18996200759848406,0.03039392121575677,0.013797240551889604,0,0.018396320735852796,0,0,0,0,0
0,0,0,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0.0035992801439712063,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,5.998800239952009e-4,0,0,0.006598680263947213,0,0,0,0,0,0,0.007798440311937616,0.004799040191961609,0,0.0037992401519696068,0.01059788042391521,0.3735252949410041,0.015196960607878401,0.005998800239952012,0.01059788042391521,7.998400319936012e-4,0.22455508898220838,0.007798440311937616,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0,0.013997200559888004,0.013797240551889604,0.010197960407918412,0.019596080783843194,0.005998800239952012,0.02119576084783039,0.007398520295940815,0.008798240351929614,0,0,0,0,0,0
0,0,0,0,0,0,0,0.08498300339932063,0,0,0,0.05458908218356312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0.4783043391321546,0.31953609278144185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019396120775844794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19336132773445697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157968406318736,0,0.015996800639872,0,0.013597280543891204,0.18316336732653823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028194361127774376,0.18156368726255098,0
5.998800239952009e-4,0,0,0,0,0.017796440711857597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10517896420715969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032793441311737566,0,0.04359128174365114,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03159368126374717,0.1663667266546721,7.998400319936012e-4,0.194361127774449,0.009998000399920012,0.1421715656868649,0.1855628874225191,0.011997600479904008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09578084383123459,0,0.057588482303539114,0
0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3727254549090106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0.002199560087982403,0,0.003399320135972806,0.04839032193561273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14917016596680913,0.004199160167966408,0,0
0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.013797240551889604,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
