45_d500_100_0_badger_2020-02-01,45_d500_100_1_badger_2017-09-01,45_d500_101_0_badger_2020-02-01,45_d500_105_726_0_badger_2017-05-01,45_d500_105_726_1_badger_2017-05-01,45_d500_105_726_2_badger_2019-07-01,45_d500_152_2_badger_2018-05-01,45_d500_160_0_badger_2014-12-01,45_d500_298_0_badger_2020-02-01,45_d500_298_1_badger_2020-02-01,45_d500_40_0_badger_2019-10-01,45_d500_57_687_0_badger_2017-06-01,45_d500_57_715_0_badger_2016-06-01,45_d500_75_665_0_badger_2020-02-01,45_d500_78_668_0_badger_2020-02-01,45_d500_78_668_1_badger_2016-07-01,45_d500_78_668_2_badger_2019-06-01,45_d500_78_668_3_badger_2015-12-01,45_d500_78_668_4_badger_2020-02-01,45_d500_87_0_badger_2019-08-01,45_d500_87_1_badger_2020-02-01,45_d500_90_0_badger_2017-09-01,45_d500_95_695_0_badger_2020-02-01,45_d500_95_695_1_badger_2017-08-01,45_d500_98_0_badger_2018-05-01,45_d500_98_1_badger_2019-09-01,45_d500_99_716_0_badger_2016-07-01,45_d500_99_720_0_badger_2016-08-01,45_d500_99_720_1_badger_2015-09-01,45_d500_99_839_0_badger_2016-09-01,64002002_0_cattle_2020-02-01,64002002_10_cattle_2020-02-01,64002002_11_cattle_2020-02-01,64002002_12_cattle_2020-02-01,64002002_13_cattle_2020-02-01,64002002_14_cattle_2020-02-01,64002002_15_cattle_2020-02-01,64002002_16_cattle_2020-02-01,64002002_1_cattle_2020-02-01,64002002_2_cattle_2020-02-01,64002002_3_cattle_2020-02-01,64002002_4_cattle_2020-02-01,64002002_5_cattle_2020-02-01,64002002_6_cattle_2020-02-01,64002002_7_cattle_2020-02-01,64002002_8_cattle_2020-02-01,64002002_9_cattle_2020-02-01,64002009_0_cattle_2020-02-01,64002009_1_cattle_2020-02-01,64002009_2_cattle_2020-02-01,64002009_3_cattle_2020-02-01,64002009_4_cattle_2020-02-01,64002010_0_cattle_2019-12-01,64002010_1_cattle_2019-12-01,64002010_2_cattle_2020-02-01,64002010_3_cattle_2020-02-01,64002010_4_cattle_2020-02-01,64002010_5_cattle_2019-12-01,64002010_6_cattle_2019-11-01,64002010_7_cattle_2019-12-01,64002010_8_cattle_2019-12-01,64002010_9_cattle_2019-12-01,64002018_0_cattle_2019-08-01,64152007_0_cattle_2020-02-01,64152007_1_cattle_2020-02-01,64152007_2_cattle_2020-02-01,64152007_3_cattle_2020-02-01,64152007_4_cattle_2020-02-01,64152007_5_cattle_2020-02-01,64152007_6_cattle_2020-02-01,64152015_0_cattle_2020-02-01,64253028_0_cattle_2017-06-01,64253028_10_cattle_2019-03-01,64253028_11_cattle_2019-03-01,64253028_1_cattle_2016-12-01,64253028_2_cattle_2016-11-01,64253028_3_cattle_2017-03-01,64253028_4_cattle_2017-03-01,64253028_5_cattle_2017-03-01,64253028_6_cattle_2017-03-01,64253028_7_cattle_2017-06-01,64253028_8_cattle_2017-06-01,64253028_9_cattle_2019-03-01,64359001_0_cattle_2018-06-01,64359005_0_cattle_2020-02-01,64359045_0_cattle_2020-02-01,64359056_0_cattle_2019-12-01,64359056_1_cattle_2020-02-01,64359056_2_cattle_2020-02-01,64359061_0_cattle_2018-04-01,64359061_10_cattle_2020-02-01,64359061_11_cattle_2020-02-01,64359061_1_cattle_2018-02-01,64359061_2_cattle_2018-02-01,64359061_3_cattle_2018-02-01,64359061_4_cattle_2018-02-01,64359061_5_cattle_2018-04-01,64359061_6_cattle_2018-04-01,64359061_7_cattle_2020-02-01,64359061_8_cattle_2020-02-01,64359061_9_cattle_2020-02-01,64359079_0_cattle_2020-02-01,64359103_0_cattle_2020-02-01,64359103_1_cattle_2020-02-01,64359103_2_cattle_2020-02-01,64359103_3_cattle_2020-02-01,64359103_4_cattle_2020-02-01,64359103_5_cattle_2020-02-01,64359108_0_cattle_2020-02-01,64359108_3_cattle_2020-02-01,64359110_0_cattle_2018-07-01,64359110_1_cattle_2020-02-01,64359110_2_cattle_2019-10-01,64359110_3_cattle_2020-02-01,64359138_0_cattle_2019-01-01,64359138_10_cattle_2019-05-01,64359138_11_cattle_2019-08-01,64359138_12_cattle_2019-11-01,64359138_1_cattle_2019-01-01,64359138_2_cattle_2019-01-01,64359138_3_cattle_2019-01-01,64359138_4_cattle_2019-01-01,64359138_5_cattle_2019-01-01,64359138_6_cattle_2019-01-01,64359138_7_cattle_2019-05-01,64359138_8_cattle_2019-01-01,64359138_9_cattle_2019-01-01,64359149_0_cattle_2019-01-01,64359153_0_cattle_2018-02-01,64359153_1_cattle_2018-04-01,64359167_0_cattle_2020-02-01,64359167_1_cattle_2020-02-01,64359173_0_cattle_2020-02-01,64359187_0_cattle_2020-02-01,64359187_1_cattle_2020-02-01,64359196_0_cattle_2020-02-01,64359196_1_cattle_2020-02-01,64359196_2_cattle_2020-02-01,64359200_0_cattle_2018-02-01,64359200_1_cattle_2018-02-01,64359200_2_cattle_2018-06-01,64359200_3_cattle_2018-02-01,64359200_4_cattle_2018-06-01,64359204_0_cattle_2018-12-01,64359211_0_cattle_2019-10-01,64359211_1_cattle_2018-12-01,64359211_2_cattle_2018-12-01,64359211_3_cattle_2019-04-01,64359211_4_cattle_2019-10-01,64359225_0_cattle_2019-02-01,64359225_1_cattle_2020-02-01,64420009_0_cattle_2016-02-01,64420009_10_cattle_2016-04-01,64420009_1_cattle_2016-04-01,64420009_2_cattle_2016-02-01,64420009_3_cattle_2016-04-01,64420009_4_cattle_2016-02-01,64420009_5_cattle_2016-04-01,64420009_6_cattle_2016-02-01,64420009_7_cattle_2016-02-01,64420009_8_cattle_2016-04-01,64420009_9_cattle_2016-04-01,64420015_0_cattle_2009-05-01,64420015_10_cattle_2009-03-01,64420015_11_cattle_2009-05-01,64420015_12_cattle_2009-05-01,64420015_13_cattle_2009-05-01,64420015_14_cattle_2016-03-01,64420015_15_cattle_2016-03-01,64420015_16_cattle_2016-03-01,64420015_17_cattle_2016-07-01,64420015_1_cattle_2008-10-01,64420015_2_cattle_2007-11-01,64420015_3_cattle_2009-04-01,64420015_4_cattle_2009-05-01,64420015_5_cattle_2009-05-01,64420015_6_cattle_2009-05-01,64420015_7_cattle_2009-05-01,64420015_8_cattle_2009-05-01,64420015_9_cattle_2009-05-01,64420035_0_cattle_2014-10-01,64420035_11_cattle_2014-10-01,64420035_1_cattle_2014-08-01,64420035_2_cattle_2014-03-01,64420035_3_cattle_2014-10-01,64420035_4_cattle_2014-09-01,64420035_5_cattle_2014-10-01,64420035_6_cattle_2014-10-01,64420035_7_cattle_2014-06-01,64420035_8_cattle_2014-07-01,64420035_9_cattle_2014-10-01,64420044_0_cattle_2009-04-01,64420044_1_cattle_2009-04-01,64420044_2_cattle_2015-12-01,64420044_3_cattle_2015-12-01,64420044_4_cattle_2015-12-01,64420044_5_cattle_2015-12-01,64420047_1_cattle_2017-02-01,64556023_0_cattle_2020-02-01,64556044_0_cattle_2019-08-01,6_d500_11_0_badger_2020-02-01,6_d500_33_254_0_badger_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0.005598880223955211,0.003999200159968007,0.002199560087982403,0.005598880223955211,0.008998200359928014,0.010397920415916811,0.007398520295940815,0.0049990001999600095,0.003399320135972806,0.00539892021595681,0.0027994401119776045,0.004399120175964808,0.0171965606878624,3.999200159968006e-4,0.07098580283943218,0.0023995200959808036,0.002599480103979204,0,0.0035992801439712063,0,0,0.0157968406318736,0.007398520295940815,0.006998600279944014,0.009798040391921612,0,0.008198360327934416,0.017396520695860798,0.00519896020795841,0.018996200759847995,0.010397920415916811,0.03219356128774237,0.0035992801439712063,0.007198560287942414,0.0027994401119776045,0.0011997600479904018,0.09078184363127442,0.0011997600479904018,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0.002199560087982403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.00539892021595681,0.002599480103979204,0.001399720055988802,0.002599480103979204,0.0011997600479904018,0,7.998400319936012e-4,0.004399120175964808,1.999600079984003e-4,3.999200159968006e-4,0,7.998400319936012e-4,0.06018796240751831,9.998000399920016e-4,0.0019996000799840027,0.0035992801439712063,1.999600079984003e-4,0.0019996000799840027,0,0,0.005598880223955211,0.009598080383923213,0.0027994401119776045,0.0019996000799840027,9.998000399920016e-4,1.999600079984003e-4,0.006398720255948813,0.005598880223955211,0.004399120175964808,0.005598880223955211,0.004199160167966408,0.010197960407918412,0.062387522495500704,0.0015996800639872023,0,0.042191561687662346,0.003399320135972806,0.05118976204759033,0.003399320135972806,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,9.998000399920016e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.05378924215156952,0,0,3.999200159968006e-4,0.0015996800639872023,3.999200159968006e-4,0,0,1.999600079984003e-4,0,3.999200159968006e-4,3.999200159968006e-4,1.999600079984003e-4,0.0011997600479904018,0,5.998800239952009e-4,0,0,0,0.0017996400719856025,7.998400319936012e-4,0.0011997600479904018,0.0011997600479904018,0,0,0.0153969206158768,0.04979004199160153,0.0011997600479904018,0.0049990001999600095,0.002199560087982403,0,0.0019996000799840027,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0.043391321735652744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0.0011997600479904018,0.02159568086382719,0,3.999200159968006e-4,0,0.04099180163967195,7.998400319936012e-4,0,0.002599480103979204,3.999200159968006e-4,0.029394121175764773,3.999200159968006e-4,7.998400319936012e-4,0,0,0,9.998000399920016e-4,0.002599480103979204,0.01059788042391521,0.0019996000799840027,0,5.998800239952009e-4,0.0031993601279744054,0.0011997600479904018,0.0045990801839632086,0,0.00519896020795841,0,0.0035992801439712063,3.999200159968006e-4,0,0.0019996000799840027,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09538092381523777,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.014997000599880001,0.0027994401119776045,0.014197160567886403,0.09218156368726327,0.005998800239952012,0.06458708258348317,0.014397120575884803,0.003399320135972806,0.0837832433513302,0.05578884223155352,0.005598880223955211,0.07818436312737481,0.00519896020795841,0.014197160567886403,0.008598280343931215,0.006198760247950412,0.006598680263947213,0.0049990001999600095,0.02059588082383519,0.01079784043191361,0.01099780043991201,0,0.02159568086382719,0.0165966806638672,0.013397320535892805,0.008398320335932815,0.014397120575884803,0.024595080983803183,0.023595280943811185,0.027194561087782378,0.017596480703859198,0.051789642071585526,0.012997400519896006,0.014797040591881602,0.032793441311737566,0.01079784043191361,0.015196960607878401,0.006998600279944014,0.008398320335932815,0.05038992201559673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.005798840231953611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10977804439112304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0011997600479904018,0.004199160167966408,9.998000399920016e-4,0.0031993601279744054,0.0015996800639872023,0.0023995200959808036,0.0067986402719456135,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0.0031993601279744054,0.008398320335932815,0.004199160167966408,0.0015996800639872023,0.0015996800639872023,0.004399120175964808,0.0035992801439712063,9.998000399920016e-4,0.007598480303939215,0.0163967206558688,0,0.006598680263947213,1.999600079984003e-4,0.00519896020795841,0.25474905018996713,0.006198760247950412,0.006998600279944014,0.007798440311937616,0.0015996800639872023,0.018396320735852796,9.998000399920016e-4,0.0017996400719856025,0,1.999600079984003e-4,0.004399120175964808,0.006598680263947213,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0,0,0,0.018596280743851196,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.009798040391921612,0.0011997600479904018,0.002599480103979204,0.0017996400719856025,0.0031993601279744054,0.0035992801439712063,0.02679464107178558,0.010197960407918412,0.006198760247950412,0.0017996400719856025,0.02079584083183359,0.001399720055988802,0.0035992801439712063,0.006998600279944014,0.006998600279944014,0.03039392121575677,0.002199560087982403,0.006598680263947213,0.011597680463907209,0.0023995200959808036,0.02639472105578878,0.012597480503899207,0.008798240351929614,0,0.006598680263947213,0.002999400119976005,0.0067986402719456135,0.018196360727854397,0.01099780043991201,0.01079784043191361,0.008398320335932815,0.03059388122375517,0.002199560087982403,0.0011997600479904018,0,0.0027994401119776045,0.0035992801439712063,0.004399120175964808,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0.0031993601279744054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0.08018396320735888,0.0015996800639872023,0.06698660267946405,0,0,9.998000399920016e-4,0,0.0017996400719856025,0,0.0015996800639872023,0,0,0,0.0019996000799840027,0,0,3.999200159968006e-4,0,9.998000399920016e-4,0,0,0,7.998400319936012e-4,0.0019996000799840027,5.998800239952009e-4,0,0.037392521495700756,0,0,3.999200159968006e-4,0.0019996000799840027,5.998800239952009e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05118976204759033,0,0.038392321535692754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051989602079583926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16796640671865934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0.007598480303939215,0,9.998000399920016e-4,0.0023995200959808036,0,0.0011997600479904018,0,0,0.0015996800639872023,9.998000399920016e-4,0.0031993601279744054,0,0,0,0,0,0.008998200359928014,0.25534893021396227,7.998400319936012e-4,0,0.004799040191961609,0,0.008198360327934416,0.006198760247950412,0.002599480103979204,0,0.008998200359928014,0.0037992401519696068,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0.0019996000799840027,0.01079784043191361,0.022595480903819187,0.00519896020795841,0.0023995200959808036,7.998400319936012e-4,0.01079784043191361,9.998000399920016e-4,0.0017996400719856025,0.001399720055988802,9.998000399920016e-4,0.0019996000799840027,0.005798840231953611,0.006598680263947213,0.001399720055988802,0.00539892021595681,0.001399720055988802,0.005598880223955211,0.005798840231953611,0.03419316136772636,0.0017996400719856025,0.008598280343931215,0.009798040391921612,0.003999200159968007,9.998000399920016e-4,0.0027994401119776045,0.013197360527894405,0,0.09558088382323618,0.013997200559888004,0.4029194161167658,0.02179564087182559,0.0049990001999600095,9.998000399920016e-4,0.0017996400719856025,0.0027994401119776045,0.011797640471905608,0.002199560087982403,0.009198160367926414,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0.007398520295940815,0.007598480303939215,0.10777844431113898,7.998400319936012e-4,0.0037992401519696068,0.001399720055988802,0.012197560487902407,0.0023995200959808036,0.007798440311937616,0.0031993601279744054,0.002599480103979204,0.006598680263947213,0.013597280543891204,0.00539892021595681,0.011397720455908809,0.018196360727854397,0.010397920415916811,0.005998800239952012,0.0165966806638672,0.11797640471905771,0.004199160167966408,0.017396520695860798,0.011997600479904008,0.011997600479904008,0.0019996000799840027,0.007398520295940815,0.02199560087982399,0.07358528294341146,0,0.023795240951809585,0.06058788242351511,0.04139172165566875,0.002599480103979204,0.003999200159968007,5.998800239952009e-4,0.006398720255948813,0.008198360327934416,0.0153969206158768,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.005798840231953611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0.008398320335932815,0.0023995200959808036,0.006398720255948813,0.0067986402719456135,0.009598080383923213,0.0019996000799840027,0.009798040391921612,0.2159568086382769,0.008598280343931215,1.999600079984003e-4,0.006398720255948813,0.002999400119976005,0.009198160367926414,0.0011997600479904018,0.012597480503899207,0.004199160167966408,0.0049990001999600095,0.007798440311937616,0.0015996800639872023,0.004199160167966408,0.002999400119976005,0.013797240551889604,0.0165966806638672,0.0049990001999600095,0.0031993601279744054,0.0035992801439712063,0.009798040391921612,0.022795440911817587,0.02199560087982399,0,0.005598880223955211,0.03459308138372316,0.003999200159968007,0.004799040191961609,0.002199560087982403,0.001399720055988802,0.003999200159968007,0.008198360327934416,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.004799040191961609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0.0045990801839632086,0.0031993601279744054,0.008998200359928014,0.0037992401519696068,0.0011997600479904018,0.002199560087982403,0.005798840231953611,0.003399320135972806,0.006198760247950412,1.999600079984003e-4,0.003999200159968007,0.002599480103979204,0.003999200159968007,1.999600079984003e-4,0.011397720455908809,0.007798440311937616,0.004399120175964808,0.012197560487902407,0.012597480503899207,0.018396320735852796,0.002199560087982403,0.013997200559888004,0.003999200159968007,0.005798840231953611,0.007998400319936016,0.003399320135972806,0.012797440511897606,0.2511497700459963,0.057188562287542315,0.014997000599880001,0,0.028794241151769574,0.00539892021595681,0.0163967206558688,3.999200159968006e-4,0.002199560087982403,7.998400319936012e-4,0.0011997600479904018,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017996400719855997,0,0,0,0.10097980403919316,0,0,0,0,0,0,0,0,0,0,0,0.07938412317536525,0.09538092381523777,0.08278344331133816,0.05138972205558873,0.03659268146370716,0.03679264147170556,0.06458708258348317,0.12797440511897804,0.07358528294341146,0.06298740251949592,0.05138972205558873,0.04959008198360313,0.04539092181563674,0.07678464307138597,0.12297540491901787,0.10017996400719953,0.09158168366326805,0.029394121175764773,0.0745850829834035,0.08638272345530948,0.05918816236752631,0.07618476304739075,0.21415716856629124,0.1545690861827661,0.06338732253549273,0.06658668266346723,0.06518696260747839,0.18936212757448884,0.19196160767846812,0.23295340931814146,0.20135972805439323,0.11497700459908161,0,0.05358928214357112,0.06838632273545289,0.02099580083983199,0.047990401919615934,0.06998600279944014,0.06998600279944014,0.09218156368726327,0.018396320735852796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06058788242351511,0.05878824235152951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057188562287542315,0,0,0,0,0,0.047190561887622336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07058588282343536,0,0.052589482103579124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
