20_d500_71_0_badger_2017-10-01,20_d500_71_1_badger_2013-11-01,20_d500_71_2_badger_2018-09-01,20_d500_71_3_badger_2020-02-01,20_d500_71_4_badger_2020-02-01,20_d500_92_1460_0_badger_2020-02-01,20_d500_92_1460_1_badger_2018-05-01,20_d500_92_1460_2_badger_2018-07-01,40119050_0_cattle_2016-02-01,40119_0_boar_2014-05-01,40119_1_boar_2020-02-01,40252035_0_cattle_2019-06-01,40252035_10_cattle_2020-02-01,40252035_11_cattle_2019-09-01,40252035_1_cattle_2019-06-01,40252035_2_cattle_2020-02-01,40252035_3_cattle_2019-06-01,40252035_4_cattle_2019-06-01,40252035_5_cattle_2019-03-01,40252035_6_cattle_2019-06-01,40252035_7_cattle_2019-06-01,40252035_8_cattle_2019-06-01,40252035_9_cattle_2019-06-01,40252_0_boar_2015-06-01,40252_1_boar_2020-02-01,45_d500_123_762_0_badger_2013-06-01,45_d500_123_762_1_badger_2013-09-01,45_d500_155_880_0_badger_2015-02-01,45_d500_157_852_0_badger_2012-09-01,45_d500_157_858_0_badger_2013-09-01,45_d500_237_0_badger_2020-02-01,45_d500_237_1_badger_2020-02-01,45_d500_65_0_badger_2020-02-01,45_d500_99_839_0_badger_2013-05-01,56_d500_24_0_badger_2016-01-01,56_d500_24_1_badger_2014-03-01,56_d500_24_2_badger_2020-02-01,56_d500_42_1988_0_badger_2017-07-01,56_d500_42_1988_2_badger_2017-03-01,56_d500_42_1988_4_badger_2019-05-01,56_d500_59_0_badger_2018-08-01,56_d500_59_1_badger_2018-08-01,64217022_0_cattle_2020-02-01,64217090_0_cattle_2016-03-01,64217090_10_cattle_2017-07-01,64217090_11_cattle_2017-04-01,64217090_12_cattle_2017-07-01,64217090_13_cattle_2017-04-01,64217090_14_cattle_2017-04-01,64217090_15_cattle_2018-10-01,64217090_1_cattle_2016-03-01,64217090_2_cattle_2016-05-01,64217090_3_cattle_2016-10-01,64217090_4_cattle_2016-03-01,64217090_5_cattle_2016-07-01,64217090_6_cattle_2016-07-01,64217090_7_cattle_2016-07-01,64217090_8_cattle_2016-07-01,64217090_9_cattle_2016-07-01,64217101_0_cattle_2015-08-01,64217101_1_cattle_2020-02-01,64217_0_boar_2017-07-01,64217_10_boar_2018-12-01,64217_11_boar_2017-02-01,64217_13_boar_2020-02-01,64217_15_boar_2019-10-01,64217_16_boar_2019-01-01,64217_17_boar_2019-05-01,64217_18_boar_2018-04-01,64217_19_boar_2020-02-01,64217_1_boar_2015-11-01,64217_20_boar_2020-02-01,64217_21_boar_2020-02-01,64217_22_boar_2020-02-01,64217_23_boar_2020-02-01,64217_24_boar_2020-02-01,64217_25_boar_2020-02-01,64217_2_boar_2016-01-01,64217_3_boar_2017-12-01,64217_4_boar_2016-07-01,64217_5_boar_2017-02-01,64217_6_boar_2016-12-01,64217_7_boar_2017-02-01,64217_8_boar_2019-04-01,64217_9_boar_2017-11-01,64241029_0_cattle_2015-05-01,64241029_1_cattle_2015-07-01,64241029_2_cattle_2015-07-01,64241029_3_cattle_2017-01-01,64241043_0_cattle_2019-12-01,64241043_1_cattle_2019-12-01,64241043_2_cattle_2020-02-01,64241043_3_cattle_2020-02-01,64241_0_boar_2015-05-01,64241_1_boar_2018-05-01,64241_2_boar_2015-11-01,64241_3_boar_2018-03-01,64241_4_boar_2020-02-01,64244012_0_cattle_2013-07-01,64244012_10_cattle_2016-09-01,64244012_11_cattle_2016-08-01,64244012_12_cattle_2016-09-01,64244012_13_cattle_2018-02-01,64244012_14_cattle_2017-12-01,64244012_16_cattle_2017-12-01,64244012_17_cattle_2020-02-01,64244012_1_cattle_2013-12-01,64244012_2_cattle_2013-12-01,64244012_3_cattle_2013-12-01,64244012_4_cattle_2013-12-01,64244012_5_cattle_2013-11-01,64244012_6_cattle_2013-12-01,64244012_7_cattle_2013-12-01,64244012_8_cattle_2013-12-01,64244012_9_cattle_2016-09-01,64301015_0_cattle_2019-01-01,64326020_2_cattle_2009-07-01,64326020_7_cattle_2009-07-01,64326020_9_cattle_2009-05-01,64328057_6_cattle_2018-12-01,64409009_0_cattle_2019-04-01,64409018_0_cattle_2019-02-01,64409_0_boar_2018-11-01,64420002_0_cattle_2010-01-01,64420009_7_cattle_2013-01-01,64420009_8_cattle_2014-03-01,64420015_0_cattle_2009-01-01,64420015_1_cattle_2008-03-01,64420015_2_cattle_2008-12-01,64420015_3_cattle_2012-03-01,64420015_4_cattle_2012-02-01,64420015_5_cattle_2012-03-01,64420015_6_cattle_2012-03-01,64420015_7_cattle_2012-03-01,64420015_8_cattle_2012-03-01,64420035_1_cattle_2012-06-01,64420035_2_cattle_2012-06-01,64420035_5_cattle_2012-06-01,64420035_6_cattle_2012-06-01,64420035_7_cattle_2012-06-01,64449006_0_cattle_2013-04-01,64449006_10_cattle_2013-04-01,64449006_11_cattle_2013-04-01,64449006_12_cattle_2013-04-01,64449006_1_cattle_2013-04-01,64449006_2_cattle_2013-04-01,64449006_3_cattle_2013-04-01,64449006_4_cattle_2013-03-01,64449006_5_cattle_2013-04-01,64449006_6_cattle_2013-04-01,64449006_7_cattle_2013-04-01,64449006_8_cattle_2013-04-01,64449006_9_cattle_2013-04-01,64459003_0_cattle_2012-08-01,64459003_10_cattle_2012-08-01,64459003_11_cattle_2012-08-01,64459003_12_cattle_2012-08-01,64459003_13_cattle_2012-08-01,64459003_14_cattle_2012-08-01,64459003_15_cattle_2012-03-01,64459003_16_cattle_2012-08-01,64459003_17_cattle_2012-08-01,64459003_18_cattle_2012-08-01,64459003_19_cattle_2012-08-01,64459003_1_cattle_2012-08-01,64459003_20_cattle_2012-08-01,64459003_21_cattle_2012-08-01,64459003_22_cattle_2012-08-01,64459003_23_cattle_2012-06-01,64459003_24_cattle_2012-08-01,64459003_25_cattle_2012-07-01,64459003_26_cattle_2012-07-01,64459003_27_cattle_2012-08-01,64459003_28_cattle_2012-08-01,64459003_29_cattle_2012-08-01,64459003_2_cattle_2012-08-01,64459003_30_cattle_2012-08-01,64459003_31_cattle_2012-08-01,64459003_32_cattle_2012-08-01,64459003_33_cattle_2012-08-01,64459003_34_cattle_2012-08-01,64459003_35_cattle_2012-08-01,64459003_36_cattle_2012-08-01,64459003_37_cattle_2012-08-01,64459003_38_cattle_2012-08-01,64459003_39_cattle_2012-08-01,64459003_3_cattle_2012-08-01,64459003_40_cattle_2012-08-01,64459003_41_cattle_2012-08-01,64459003_42_cattle_2012-08-01,64459003_43_cattle_2012-08-01,64459003_44_cattle_2012-08-01,64459003_45_cattle_2012-08-01,64459003_46_cattle_2012-08-01,64459003_47_cattle_2018-12-01,64459003_4_cattle_2012-08-01,64459003_5_cattle_2012-08-01,64459003_6_cattle_2012-08-01,64459003_7_cattle_2012-08-01,64459003_8_cattle_2012-08-01,64459003_9_cattle_2012-08-01,64459011_0_cattle_2013-01-01,64459011_1_cattle_2013-01-01,64508019_5_cattle_2014-05-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0,0,0,0.0165966806638672,0,0.001399720055988802,5.998800239952009e-4,0,0.005598880223955211,0.004199160167966408,0.008998200359928014,0.001399720055988802,0.0031993601279744054,0.03679264147170556,0,0.042391521695660746,0.008398320335932815,0.017396520695860798,0.003399320135972806,0.0037992401519696068,0.004799040191961609,0.006198760247950412,0.07958408318336366,0.00539892021595681,0.03439312137572476,0,0.0017996400719856025,0,9.998000399920016e-4,0,0,0.002999400119976005,0,0.02579484103179358,0,0,0,0.001399720055988802,0,0,0,0,0.022795440911817587,9.998000399920016e-4,0.006198760247950412,0.008398320335932815,0.06338732253549273,0.0011997600479904018,0,0,0.019796040791841593,0.0023995200959808036,1.999600079984003e-4,0,0,0,0,0,0.015996800639872,0,1.999600079984003e-4,0,0,0,0.017996400719855997,0.009798040391921612,0.10157968406318837,0,0,0,0,0,0.03139372125574877,0,0,0,0,0,0,0.024795040991801583,0,0,0,0,0.0027994401119776045,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0.002199560087982403,0,0,0,0,0.002199560087982403,1.999600079984003e-4,0.0031993601279744054,9.998000399920016e-4,5.998800239952009e-4,3.999200159968006e-4,0,0.006998600279944014,0.003999200159968007,0.001399720055988802,0.0017996400719856025,0.007398520295940815,0.0015996800639872023,0.0049990001999600095,0.003399320135972806,5.998800239952009e-4,0.018996200759847995,0,0.002199560087982403,0,9.998000399920016e-4,0,0,0,0,1.999600079984003e-4,0,0.007198560287942414,0,0,0,0,0,0,0,0.0017996400719856025,0.0045990801839632086,0.31093781243751156,0,0.0023995200959808036,0,3.999200159968006e-4,9.998000399920016e-4,0.0017996400719856025,0.002199560087982403,0,0,0,0,0,0.007398520295940815,0,0,0,0,0,0.009598080383923213,0.002999400119976005,0.0017996400719856025,7.998400319936012e-4,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.012997400519896006,0.033393321335732765,0.008998200359928014,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,7.998400319936012e-4,0,0.02539492101579678,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,5.998800239952009e-4,0.004399120175964808,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.0017996400719856025,0.0011997600479904018,0,0,0,0.002599480103979204,0.0037992401519696068,0.0037992401519696068,7.998400319936012e-4,0.07218556288742262,0.12117576484703221,0.05378924215156952,3.999200159968006e-4,0.002999400119976005,0.007198560287942414,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0.0017996400719856025,0.009998000399920012,0.047790441911617534,0,0,0,0,0,0,1.999600079984003e-4,0.0027994401119776045,9.998000399920016e-4,0,0,0,0,0,9.998000399920016e-4,0,0.0015996800639872023,0,0,0,0.0037992401519696068,0,0,0.0067986402719456135,0.006398720255948813,0.005598880223955211,0,0,0.005598880223955211,0,0,0,0,0,0,0.004799040191961609,1.999600079984003e-4,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0.0019996000799840027,0.0015996800639872023,7.998400319936012e-4,1.999600079984003e-4,7.998400319936012e-4,0.0017996400719856025,7.998400319936012e-4,0.0027994401119776045,0,0.004399120175964808,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0.12097580483903381,0,1.999600079984003e-4,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0.002599480103979204,0,3.999200159968006e-4,0,0,0,0,7.998400319936012e-4,0.0011997600479904018,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.1945610877824474,0,0.0011997600479904018,0,0.003399320135972806,7.998400319936012e-4,0,3.999200159968006e-4,0,0.03439312137572476,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0.004199160167966408,0,0.023595280943811185,0,0,0,0,0,0,1.999600079984003e-4,0,3.999200159968006e-4,7.998400319936012e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,1.999600079984003e-4,0.02619476104779038,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0.0019996000799840027,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0.008798240351929614,0,0,0.001399720055988802,0,0,0,0.0017996400719856025,0,0,5.998800239952009e-4,0.0011997600479904018,0,0.00519896020795841,0,3.999200159968006e-4,0,0,0,0.0017996400719856025,0,0.0015996800639872023,0,0.19236152769446493,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,1.999600079984003e-4,0.0011997600479904018,0.0015996800639872023,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04459108178364314,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.0015996800639872023,0,0,0,0,0,0,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0.0163967206558688,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0.008198360327934416,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0.023395320935812786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06438712257548476,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0023995200959808036,0,0,0,0,0,0.0015996800639872023,0,0.001399720055988802,0,5.998800239952009e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0.15016996600680116,0.19276144771046175,0.012997400519896006,0,0,0,0,0.28934213157368666,0.023995200959807984,0.1423715256948633,0,0,1.999600079984003e-4,0.0023995200959808036,0,0.0015996800639872023,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12177564487102743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13757248550290155,0,0.421515696860615,0.07138572285542899,0,0,0,0,0.11857628474305293,0.043391321735652744,0.0809838032393525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11897620475904974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11897620475904974,0.42611477704457773,0,0.06298740251949592,0,0,0,0,0.11277744451109914,0.05858828234353111,0.06978604279144174,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03139372125574877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995200959807984,0,0.8500299940011408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
