sp_infector,R,nb,R_sim,nb_sim,tree,scenario
badger,0.4222222222222222,45,1.0888888888888888,45,B1_27,1
boar,0.7857142857142857,28,1.4642857142857142,28,B1_27,1
cattle,1.191358024691358,162,0.8888888888888888,162,B1_27,1
badger,0.5428571428571428,35,0.9428571428571428,35,B1_27,2
boar,0.7857142857142857,28,1.6428571428571428,28,B1_27,2
cattle,1.1296296296296295,162,0.8950617283950617,162,B1_27,2
badger,0.26666666666666666,45,1.2444444444444445,45,B1_27,3
boar,1.6923076923076923,13,NA,0,B1_27,3
cattle,1.1419753086419753,162,0.9259259259259259,162,B1_27,3
badger,1.8,10,NA,0,B1_27,4
boar,0.7857142857142857,28,1.3571428571428572,28,B1_27,4
cattle,0.9814814814814815,162,0.9320987654320988,162,B1_27,4
badger,0.34285714285714286,35,1.3142857142857143,35,B1_27,5
boar,1.6923076923076923,13,NA,0,B1_27,5
cattle,1.0802469135802468,162,0.9259259259259259,162,B1_27,5
badger,1.8,10,NA,0,B1_27,6
boar,0.7857142857142857,28,1.3571428571428572,28,B1_27,6
cattle,0.9814814814814815,162,0.9320987654320988,162,B1_27,6
badger,0.6470588235294118,34,1.2352941176470589,34,B1_28,1
boar,0.9148936170212766,47,1.8085106382978724,47,B1_28,1
cattle,1.088235294117647,170,0.7235294117647059,170,B1_28,1
badger,0.6875,32,1.125,32,B1_28,2
boar,0.9148936170212766,47,1.851063829787234,47,B1_28,2
cattle,1.076470588235294,170,0.7352941176470589,170,B1_28,2
badger,0.5882352941176471,34,1.4411764705882353,34,B1_28,3
boar,2.3529411764705883,17,NA,0,B1_28,3
cattle,0.9411764705882353,170,0.9058823529411765,170,B1_28,3
badger,1.6363636363636365,11,NA,0,B1_28,4
boar,0.8936170212765957,47,1.8936170212765957,47,B1_28,4
cattle,0.9823529411764705,170,0.7470588235294118,170,B1_28,4
badger,0.625,32,1.15625,32,B1_28,5
boar,2.3529411764705883,17,NA,0,B1_28,5
cattle,0.9294117647058824,170,0.9647058823529412,170,B1_28,5
badger,1.6363636363636365,11,NA,0,B1_28,6
boar,0.8936170212765957,47,1.8936170212765957,47,B1_28,6
cattle,0.9823529411764705,170,0.7470588235294118,170,B1_28,6
badger,0.4126984126984127,63,1.2063492063492063,63,B1_29,1
boar,0.5882352941176471,34,0.7941176470588235,34,B1_29,1
cattle,1.337837837837838,148,0.9594594594594594,148,B1_29,1
badger,0.45614035087719296,57,1.4035087719298245,57,B1_29,2
boar,0.5882352941176471,34,0.6764705882352942,34,B1_29,2
cattle,1.2972972972972974,148,0.918918918918919,148,B1_29,2
badger,0.36507936507936506,63,1.5714285714285714,63,B1_29,3
boar,1.5454545454545454,11,NA,0,B1_29,3
cattle,1.222972972972973,148,0.7567567567567568,148,B1_29,3
badger,1.263157894736842,19,NA,0,B1_29,4
boar,0.5294117647058824,34,1.3235294117647058,34,B1_29,4
cattle,1.0675675675675675,148,0.9256756756756757,148,B1_29,4
badger,0.40350877192982454,57,1.368421052631579,57,B1_29,5
boar,1.5454545454545454,11,NA,0,B1_29,5
cattle,1.1824324324324325,148,0.8581081081081081,148,B1_29,5
badger,1.263157894736842,19,NA,0,B1_29,6
boar,0.5294117647058824,34,1.3235294117647058,34,B1_29,6
cattle,1.0675675675675675,148,0.9256756756756757,148,B1_29,6
badger,0.6875,32,1.4375,32,B1_30,1
boar,0.6557377049180327,61,1.2950819672131149,61,B1_30,1
cattle,1.1282051282051282,234,0.8589743589743589,234,B1_30,1
badger,0.7586206896551724,29,1.0357142857142858,28,B1_30,2
boar,0.6557377049180327,61,1.0491803278688525,61,B1_30,2
cattle,1.1153846153846154,234,0.9786324786324786,234,B1_30,2
badger,0.65625,32,1.875,32,B1_30,3
boar,1.5714285714285714,21,NA,0,B1_30,3
cattle,0.9914529914529915,234,0.8760683760683761,234,B1_30,3
badger,1.75,12,NA,0,B1_30,4
boar,0.6557377049180327,61,1.0655737704918034,61,B1_30,4
cattle,1.047008547008547,234,0.9786324786324786,234,B1_30,4
badger,0.7241379310344828,29,1.0714285714285714,28,B1_30,5
boar,1.5714285714285714,21,NA,0,B1_30,5
cattle,0.9786324786324786,234,0.9829059829059829,234,B1_30,5
badger,1.75,12,NA,0,B1_30,6
boar,0.6557377049180327,61,1.0655737704918034,61,B1_30,6
cattle,1.047008547008547,234,0.9786324786324786,234,B1_30,6
