45_d500_101_1_badger_2020-02-01,45_d500_102_0_badger_2017-09-01,45_d500_106_752_0_badger_2020-02-01,45_d500_106_752_1_badger_2019-08-01,45_d500_109_844_0_badger_2020-02-01,45_d500_123_762_0_badger_2018-05-01,45_d500_124_0_badger_2020-02-01,45_d500_132_814_0_badger_2020-02-01,45_d500_139_0_badger_2020-02-01,45_d500_140_0_badger_2020-02-01,45_d500_151_0_badger_2017-09-01,45_d500_153_0_badger_2020-02-01,45_d500_154_0_badger_2020-02-01,45_d500_156_4_badger_2018-05-01,45_d500_168_0_badger_2016-08-01,45_d500_169_0_badger_2016-09-01,45_d500_170_0_badger_2020-02-01,45_d500_179_0_badger_2015-05-01,45_d500_181_0_badger_2016-05-01,45_d500_182_0_badger_2020-02-01,45_d500_196_0_badger_2020-02-01,45_d500_40_0_badger_2020-02-01,45_d500_50_612_1_badger_2020-02-01,45_d500_59_0_badger_2019-11-01,45_d500_59_1_badger_2020-02-01,45_d500_59_3_badger_2020-02-01,45_d500_59_4_badger_2020-02-01,45_d500_61_0_badger_2020-02-01,45_d500_61_1_badger_2020-02-01,45_d500_61_2_badger_2020-02-01,45_d500_87_0_badger_2019-05-01,45_d500_88_0_badger_2018-02-01,45_d500_89_0_badger_2020-02-01,45_d500_99_699_0_badger_2019-09-01,45_d500_99_716_1_badger_2020-02-01,64281001_0_cattle_2015-06-01,64281001_1_cattle_2015-07-01,64281001_2_cattle_2015-07-01,64281001_3_cattle_2015-07-01,64281001_4_cattle_2015-07-01,64281001_5_cattle_2015-07-01,64281003_0_cattle_2015-03-01,64281003_10_cattle_2015-03-01,64281003_11_cattle_2015-03-01,64281003_12_cattle_2015-03-01,64281003_13_cattle_2015-03-01,64281003_14_cattle_2015-03-01,64281003_1_cattle_2015-02-01,64281003_2_cattle_2014-10-01,64281003_3_cattle_2015-03-01,64281003_4_cattle_2015-03-01,64281003_5_cattle_2015-03-01,64281003_6_cattle_2015-03-01,64281003_7_cattle_2015-02-01,64281003_8_cattle_2015-03-01,64281003_9_cattle_2015-03-01,64281008_0_cattle_2015-02-01,64281008_1_cattle_2013-10-01,64281008_2_cattle_2013-11-01,64281008_3_cattle_2015-02-01,64281008_4_cattle_2015-02-01,64281008_5_cattle_2015-04-01,64281008_6_cattle_2015-04-01,64281_0_boar_2016-04-01,64281_1_boar_2017-03-01,64281_2_boar_2016-07-01,64281_3_boar_2015-09-01,64281_4_boar_2016-04-01,64281_5_boar_2016-01-01,64326020_0_cattle_2019-07-01,64326020_1_cattle_2019-10-01,64326020_2_cattle_2019-10-01,64326020_3_cattle_2019-10-01,64359035_0_cattle_2019-01-01,64359056_6_cattle_2019-09-01,64359103_0_cattle_2020-02-01,64359107_1_cattle_2020-02-01,64359136_1_cattle_2019-02-01,64359136_2_cattle_2018-12-01,64359136_3_cattle_2019-02-01,64359138_0_cattle_2019-06-01,64359138_4_cattle_2019-04-01,64359138_6_cattle_2019-02-01,64359138_8_cattle_2019-06-01,64359142_2_cattle_2020-02-01,64359142_4_cattle_2020-02-01,64359149_0_cattle_2019-02-01,64359149_1_cattle_2019-02-01,64359149_2_cattle_2019-02-01,64359187_0_cattle_2020-02-01,64359209_1_cattle_2019-04-01,64359209_3_cattle_2019-04-01,64359_16_boar_2020-02-01,64359_21_boar_2020-02-01,64359_23_boar_2020-02-01,64359_7_boar_2019-12-01,64556001_0_cattle_2019-02-01,64556001_1_cattle_2019-02-01,64556001_2_cattle_2019-02-01,64556001_3_cattle_2019-12-01,64556002_0_cattle_2020-02-01,64556002_1_cattle_2020-02-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2018-06-01,64556034_0_cattle_2018-12-01,64556039_0_cattle_2020-02-01,64556044_0_cattle_2019-03-01,64556044_1_cattle_2019-05-01,64556044_2_cattle_2019-03-01,64556044_3_cattle_2019-03-01,64556044_4_cattle_2019-05-01,64556048_0_cattle_2020-02-01,64556048_1_cattle_2020-02-01,64556051_0_cattle_2019-12-01,64556051_1_cattle_2019-12-01,64556500_0_cattle_2017-03-01,64556500_1_cattle_2017-05-01,64556500_2_cattle_2017-05-01,64556_10_boar_2020-02-01,64556_1_boar_2019-07-01,64556_2_boar_2018-12-01,64556_3_boar_2017-09-01,64556_4_boar_2019-08-01,64556_5_boar_2020-02-01,64556_9_boar_2020-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.02179564087182559,0,0,0,0,0.023195360927814386,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,5.998800239952009e-4,0,0.01059788042391521,0,0.0011997600479904018,9.998000399920016e-4,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0.002599480103979204,0.0011997600479904018,0.005598880223955211,1.999600079984003e-4,0,0.0019996000799840027,0.01059788042391521,0.014997000599880001,0.0035992801439712063,1.999600079984003e-4,0.26854629074185526,0.006398720255948813,0.006398720255948813,0,0,0,0.011397720455908809,0.003999200159968007,0,0.002599480103979204,0.005998800239952012,0,0,0,0,0.006598680263947213,0.006598680263947213,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0017996400719856025,0,0.002599480103979204,0.0161967606478704,0,0,0,0
0.0011997600479904018,0,0,0,0,0.014797040591881602,0,0,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0.017996400719855997,7.998400319936012e-4,0,0.0019996000799840027,0,0,0.018596280743851196,0.0015996800639872023,0.023595280943811185,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02199560087982399,0,0,0.0015996800639872023,0.0019996000799840027,0,0,0.01059788042391521,0.006998600279944014,0.006998600279944014,0.009798040391921612,0.06518696260747839,0.0037992401519696068,0.003999200159968007,0.00519896020795841,0,0,0.01059788042391521,0,0.0067986402719456135,0,0.0015996800639872023,0.03139372125574877,0,0,0,0,5.998800239952009e-4,0.13557288542291748,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0067986402719456135,0,0,0,0
0.0015996800639872023,0,0,0,0,0.04159168166366715,0,0,0,0,0.052189562087582325,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.007798440311937616,9.998000399920016e-4,0,0.0015996800639872023,3.999200159968006e-4,0.004199160167966408,0,0.0067986402719456135,0,0,0.033593281343731164,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,7.998400319936012e-4,0.0067986402719456135,3.999200159968006e-4,0.12437512497500672,0.0027994401119776045,0.0019996000799840027,0,0.008798240351929614,0.022795440911817587,0.007798440311937616,0.0067986402719456135,0.014197160567886403,0.13717256548690474,0.013397320535892805,0,0,0.022595480903819187,0.017596480703859198,0,3.999200159968006e-4,0.02079584083183359,0.014397120575884803,0,0,3.999200159968006e-4,0,0.013397320535892805,0.0049990001999600095,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0.052389522095580725,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00539892021595681,0,0,0,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.028194361127774376,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.029194161167766373,0,0.006598680263947213,0.02199560087982399,3.999200159968006e-4,0,0.043391321735652744,0.005598880223955211,0.03999200159967995,0,0,0.004199160167966408,0.0019996000799840027,0,0,0.00519896020795841,0.0037992401519696068,0.006198760247950412,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0
0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.06718656268746245,0,0.027394521095780777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042991401719655944,0,0,0.0017996400719856025,0,0,0,0,0,0.0017996400719856025,0,0.0045990801839632086,0,0.001399720055988802,0,0,0,7.998400319936012e-4,0.026994601079783978,0,0,0,0,0,0,0,0,0,0.029794041191761572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,3.999200159968006e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.012197560487902407,0,0,0,0.1637672465506928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062187562487502304,0.007798440311937616,0.004799040191961609,0,0,0,0.0157968406318736,0,0,0,0,0,0.014197160567886403,0.008998200359928014,0,0.056588682263547116,0,0,0,0.028194361127774376,0,0,0,0,0,0.02159568086382719
1.999600079984003e-4,0,0,0,0,0.004199160167966408,0,0,0,0,0.0045990801839632086,0.001399720055988802,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,7.998400319936012e-4,0,0.001399720055988802,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,5.998800239952009e-4,0.002599480103979204,9.998000399920016e-4,0,0,5.998800239952009e-4,0.0017996400719856025,5.998800239952009e-4,9.998000399920016e-4,0.002599480103979204,0.002199560087982403,0.024195160967806384,0.001399720055988802,0,0.002199560087982403,0.003399320135972806,0.0019996000799840027,5.998800239952009e-4,0.0017996400719856025,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,9.998000399920016e-4,0.2433513297340586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0.018596280743851196,0.002999400119976005,1.999600079984003e-4,0,0,0
1.999600079984003e-4,0,0,0,0,0.00519896020795841,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.001399720055988802,0,0.006198760247950412,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.0017996400719856025,0,0,0.0011997600479904018,1.999600079984003e-4,0,0.0035992801439712063,0,0.005998800239952012,0,0.22995400919816536,0.0011997600479904018,0.0011997600479904018,0.002999400119976005,0,0,0.0017996400719856025,0.04879024195160953,0.0019996000799840027,0,1.999600079984003e-4,0.0045990801839632086,0,0,0,0,0.001399720055988802,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0
0,0,0,0,0,0.008598280343931215,0,0,0,0,0.01079784043191361,7.998400319936012e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,7.998400319936012e-4,0.0017996400719856025,0,0,0,0.0027994401119776045,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,3.999200159968006e-4,5.998800239952009e-4,0.0011997600479904018,0,0,0,0.008998200359928014,0.0017996400719856025,7.998400319936012e-4,0.002599480103979204,0.003399320135972806,0.011397720455908809,0,0,0.004199160167966408,0.0049990001999600095,0.0031993601279744054,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0,0.2721455708858261,0.001399720055988802,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0.006198760247950412,0,0,0,0
0,0,0,0,0.02559488102379518,0,0,0,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08678264347130629,0,0,0,0,0.014997000599880001,0.007798440311937616,0,0,0,0.023995200959807984,0,0,0,0,0,0.04459108178364314,0.032993401319735965,0,0.16476704659068483,0,0,0,0.02619476104779038,0,0,0,0,0,0.0171965606878624
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22755448910218448,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2065586882623518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05578884223155352,0.006998600279944014,0.10137972405518997,0,0,0,0.009398120375924813,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0.0655868826234752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05138972205558873,0.3513297340531841,0,0.1669666066786673,0.133373325334935,0.17096580683863544,0.12317536492701628,0.0993801239752059,0,0,0.02679464107178558,0,0,0,0,0,0,0,0.06778644271145767,0.10697860427914535,0.002999400119976005,0
0,0.02139572085582879,0,0.001399720055988802,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0.145170965806841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02079584083183359,0,0.006198760247950412,0,0.003399320135972806,1.999600079984003e-4,0.003999200159968007,7.998400319936012e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.02179564087182559,0.002199560087982403,0,0
0,1.999600079984003e-4,0.002199560087982403,0.04019196160767835,0,0,0,0.006198760247950412,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03959208158368315,1.999600079984003e-4,0,0,0.08138372325534932,0.04539092181563674,0.0655868826234752,0.0717856428714258,0.04039192161567675,0,0,0.010397920415916811,0,0,0,0,0,0,0,1.999600079984003e-4,0.04879024195160953,0.0019996000799840027,0
0,0,0,0,0.02599480103979198,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0,0.006998600279944014,0.003999200159968007,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0.014797040591881602,0,0,0,0.07858428314337162,0,0,0,0,0,0.004399120175964808
0,0,9.998000399920016e-4,0.019596080783843194,0,0,0,0.002199560087982403,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0,0.051589682063587126,0,0,0.16296740651869918,0.07078584283143377,0.05898820235952791,0.14677064587082825,0,0,0.012397520495900807,0,0,0,0,0,0,0,0,0.019796040791841593,0.0037992401519696068,0
0,0,0,0.0027994401119776045,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.012997400519896006,0,0.12457508498300512,0,0.019796040791841593,0.02199560087982399,0.27254549090182284,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0
0,0,1.999600079984003e-4,0.012597480503899207,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0.03539292141571676,0,0.05878824235152951,0.028394321135772775,0,0.37692461507697655,0.03059388122375517,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0.014197160567886403,0,0
0,0,0,0.007998400319936016,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0.04639072185562874,0,0.06698660267946405,0.03579284143171356,0.3211357728454289,0,0.03679264147170556,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0.011797640471905608,0.0019996000799840027,0
0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0.0037992401519696068,0,0.11017796440711985,0.2369526094781096,0.012597480503899207,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0
0,0,0,0,0.001399720055988802,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023195360927814386,0,0,0,0.04379124175164954,0,7.998400319936012e-4,0,0,0,0.005798840231953611,0,0,0,0,0,0,0.005798840231953611,0,0.07938412317536525,0,0,0,0.003999200159968007,0,0,0,0,0,0.0045990801839632086
0,0,0,0,0.017396520695860798,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0.009598080383923213,7.998400319936012e-4,0.0015996800639872023,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0.00539892021595681,0,0,0,0,0,0.062187562487502304
0,0,0.001399720055988802,0.007798440311937616,0,0,0,3.999200159968006e-4,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.001399720055988802,0,1.999600079984003e-4,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.03899220155968795,0.04179164167166555,0
0,0,0,0,0.012597480503899207,0,0,0,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062187562487502304,0,0,0,0.15576884623075654,5.998800239952009e-4,0.002199560087982403,0,0,0,0.003999200159968007,0,0,0,0,0,0.1513697260547916,0.018396320735852796,0,0,0,0,0,0.006398720255948813,0,0,0,0,0,0.011797640471905608
0.0019996000799840027,0.163367326534696,0,0,0,0.02199560087982399,0,0,0,0,0.09978004399120272,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,3.999200159968006e-4,0,0,5.998800239952009e-4,0.02079584083183359,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019396120775844794,0,0,0,0,0,0.0027994401119776045,0,0.0023995200959808036,1.999600079984003e-4,3.999200159968006e-4,1.999600079984003e-4,0,0,0.005598880223955211,0.03059388122375517,7.998400319936012e-4,0.002199560087982403,0.006598680263947213,0.0031993601279744054,0.019596080783843194,0,0,0.0155968806238752,0.011797640471905608,0.028394321135772775,1.999600079984003e-4,0.006198760247950412,0.0031993601279744054,0,0,0,0,0.0067986402719456135,0.004399120175964808,0.006398720255948813,0,0,0,0.03059388122375517,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0.1945610877824474,0.2159568086382769,0,0.0017996400719856025,0.06698660267946405,0.12597480503899397,0,0,0
0,0.05558888222355512,0,0,0,0.007798440311937616,0,0,0,0,0.033393321335732765,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.001399720055988802,0,1.999600079984003e-4,0,0.0017996400719856025,0,0,0,9.998000399920016e-4,0.018996200759847995,0.002599480103979204,0,3.999200159968006e-4,0.0027994401119776045,0.008798240351929614,0,0,0.007598480303939215,0.0027994401119776045,0.003999200159968007,0,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0.0037992401519696068,0.002999400119976005,0.002999400119976005,0,0,0,0.006998600279944014,0.0019996000799840027,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.11717656468706408,0,0.38652269546089874,0,0,0.024395120975804784,0.04199160167966395,0,0,0
