45_d500_168_0_badger_2019-04-01,45_d500_168_1_badger_2018-07-01,45_d500_168_2_badger_2018-07-01,45_d500_168_3_badger_2020-02-01,45_d500_169_0_badger_2019-06-01,45_d500_170_0_badger_2016-07-01,45_d500_178_0_badger_2020-02-01,45_d500_178_1_badger_2019-08-01,45_d500_178_2_badger_2020-02-01,45_d500_181_0_badger_2018-12-01,56_d500_20_918_0_badger_2016-05-01,56_d500_4_0_badger_2015-08-01,56_d500_4_1_badger_2015-12-01,56_d500_4_2_badger_2014-05-01,56_d500_4_3_badger_2015-09-01,56_d500_4_4_badger_2020-02-01,56_d500_4_5_badger_2016-07-01,56_d500_9_0_badger_2011-07-01,56_d500_9_1_badger_2018-07-01,64039022_0_cattle_2015-06-01,64039022_10_cattle_2015-06-01,64039022_11_cattle_2015-06-01,64039022_12_cattle_2015-06-01,64039022_13_cattle_2015-06-01,64039022_14_cattle_2015-06-01,64039022_1_cattle_2015-06-01,64039022_2_cattle_2015-06-01,64039022_3_cattle_2015-06-01,64039022_4_cattle_2015-06-01,64039022_5_cattle_2015-05-01,64039022_6_cattle_2015-06-01,64039022_7_cattle_2015-06-01,64039022_8_cattle_2015-06-01,64039022_9_cattle_2015-06-01,64093_2_boar_2019-04-01,64201002_0_cattle_2008-12-01,64201002_1_cattle_2017-06-01,64201002_2_cattle_2017-09-01,64201002_3_cattle_2017-09-01,64201002_4_cattle_2017-12-01,64201002_5_cattle_2017-10-01,64201002_6_cattle_2017-09-01,64201007_0_cattle_2019-01-01,64253_0_boar_2010-06-01,64253_1_boar_2012-07-01,64253_2_boar_2013-05-01,64253_3_boar_2018-10-01,64253_4_boar_2018-08-01,64264001_0_cattle_2013-07-01,64264001_1_cattle_2013-06-01,64264001_2_cattle_2013-07-01,64264001_3_cattle_2015-07-01,64264001_4_cattle_2015-02-01,64264001_5_cattle_2017-01-01,64264001_6_cattle_2017-11-01,64264001_7_cattle_2018-05-01,64264003_0_cattle_2014-02-01,64264003_1_cattle_2014-04-01,64264003_2_cattle_2014-02-01,64264003_3_cattle_2016-04-01,64264003_4_cattle_2016-05-01,64264003_5_cattle_2019-12-01,64264007_0_cattle_2014-01-01,64264007_1_cattle_2015-12-01,64264007_2_cattle_2015-12-01,64264010_0_cattle_2013-09-01,64264010_10_cattle_2013-09-01,64264010_11_cattle_2015-03-01,64264010_12_cattle_2015-05-01,64264010_13_cattle_2015-05-01,64264010_14_cattle_2015-03-01,64264010_15_cattle_2015-05-01,64264010_16_cattle_2015-05-01,64264010_17_cattle_2015-03-01,64264010_18_cattle_2015-03-01,64264010_19_cattle_2015-03-01,64264010_1_cattle_2013-09-01,64264010_20_cattle_2015-05-01,64264010_21_cattle_2015-03-01,64264010_22_cattle_2017-02-01,64264010_23_cattle_2017-02-01,64264010_2_cattle_2013-09-01,64264010_3_cattle_2013-09-01,64264010_4_cattle_2013-09-01,64264010_5_cattle_2013-09-01,64264010_6_cattle_2013-09-01,64264010_7_cattle_2013-09-01,64264010_8_cattle_2013-09-01,64264010_9_cattle_2013-08-01,64264_0_boar_2012-02-01,64264_1_boar_2012-11-01,64264_2_boar_2016-08-01,64264_3_boar_2014-04-01,64264_4_boar_2014-04-01,64264_5_boar_2015-02-01,64264_6_boar_2014-02-01,64264_7_boar_2018-05-01,64281001_0_cattle_2018-12-01,64281001_1_cattle_2018-12-01,64281001_2_cattle_2018-12-01,64281003_0_cattle_2017-03-01,64281003_1_cattle_2017-03-01,64281008_0_cattle_2016-06-01,64281008_1_cattle_2017-12-01,64281008_2_cattle_2020-02-01,64281_1_boar_2012-02-01,64281_3_boar_2017-05-01,64281_4_boar_2020-02-01,64416031_0_cattle_2016-05-01,64416031_1_cattle_2016-03-01,64416031_2_cattle_2016-05-01,64416031_3_cattle_2016-01-01,64416031_4_cattle_2016-07-01,64416031_5_cattle_2016-05-01,64416031_6_cattle_2016-05-01,64416031_7_cattle_2016-05-01,64416031_8_cattle_2016-05-01,64416_1_boar_2016-11-01,64416_2_boar_2016-11-01,64416_3_boar_2017-02-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03439312137572476,0.002199560087982403,0,0,1.999600079984003e-4,0,0,0,0.009598080383923213,0.038392321535692754,0.02159568086382719,0,0,0,0.00519896020795841,0,0,0.009398120375924813,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.07738452309538119,0,0,0.43711257748448856,0,0,0,0,0.005598880223955211,0.03139372125574877,0,0.042791441711657545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0.0037992401519696068,0.022995400919815986,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.19816036792641872,0,0,0,0,0,0,0.4509098180363767,0,0,0,0,0.047590481903619135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0,0.03479304139172156,0.004799040191961609,0.0035992801439712063,0,5.998800239952009e-4,0,0,0,0.012197560487902407,0.04159168166366715,0.04959008198360313,0,0,0,0.009598080383923213,0,0,0.007398520295940815,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.11497700459908161,0.5224955008997964,0,0,0,0,0,0,0.01079784043191361,0.05498900219955992,0,0.05038992201559673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.013597280543891204,0,0,0.02119576084783039,0.10957808438312464,0.24835032993401876,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0.002599480103979204,0,0,0.007598480303939215,0,0,0,0,0,0,0,0,0,0,0.2869426114777061,0,0,0,0,0,0.013597280543891204,0.12277544491101947,0.01059788042391521,0.003399320135972806,0.14177164567086808,0,0,0,0.0035992801439712063,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1239752049590099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.007598480303939215,0.05138972205558873,1.999600079984003e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0.0153969206158768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43171365726853234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023795240951809585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18736252749450477,0.11177764447110711,0,0,0.05098980203959193,0.08418316336732701,0.047790441911617534,0,0,0,0,0,0,0,0,0,0,0,0.028594281143771175,0,0,0.013597280543891204,0.4093181363727139,0,0.0031993601279744054,0.003399320135972806,0,1.999600079984003e-4,0,0.0037992401519696068,0.0027994401119776045,0.012397520495900807,0.005598880223955211,0.002199560087982403,0,0,0,0.4299140171965469,0.1085782843431326,3.999200159968006e-4,0.018596280743851196,7.998400319936012e-4,0,0.00539892021595681,0.016996600679864,0.002199560087982403,0,0,0,0,0.013197360527894405,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.1545690861827661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08418316336732701,0.043391321735652744,0.0023995200959808036,0,0,0,0.27434513097380825,0.20535892821436136,0,0,0.062187562487502304,0.11417716456708799,0,0,0,0.0017996400719856025,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0.0161967606478704,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5200959808038158,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0.0031993601279744054,0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0.014197160567886403,0,0,0,0.004799040191961609,0.19376124775045378,0.008598280343931215,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.002999400119976005,0,0.0019996000799840027,0,0,0,0,0,0.051989602079583926,0,0.028194361127774376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0.004199160167966408,0.05018996200759833,0.03119376124775037,0,3.999200159968006e-4,0,0,0.02559488102379518,0.03419316136772636,0.0011997600479904018,0.002599480103979204,0.047190561887622336,0.004799040191961609,0.012997400519896006,0.01059788042391521,0.028194361127774376,0.014997000599880001,0.0931813637272553,0.0153969206158768,0.028794241151769574,0.0167966406718656,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0.018396320735852796,0.3019396120775845,0,0,0,0.04899020195960793,0.21775644871026256,0.03879224155168955,0,0,0,0.001399720055988802,0,0,0,0,0.16176764647070874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015196960607878401,0.014997000599880001,0,0.014997000599880001,0,0,0,0,0.09138172365526964,0,0,0.08318336332733497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.0067986402719456135,0.0049990001999600095,0,0.001399720055988802,0,0.07978404319136206,0.06618676264747042,0.018196360727854397,0.017596480703859198,0.02139572085582879,0.051589682063587126,0.007198560287942414,0.49370125974802975,0,0.05898820235952791,0.03479304139172156,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.023195360927814386,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0.002199560087982403,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0.0019996000799840027,5.998800239952009e-4,7.998400319936012e-4,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0.007198560287942414,0,7.998400319936012e-4,0.0035992801439712063,0.014997000599880001,0,0,0,0.3051389722055586,0.10097980403919316,0.34033193361327324,0,0,0,0.0019996000799840027,0,0,0.0015996800639872023,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02679464107178558,0.03019396120775837,0,0.042991401719655944,0,0,0,0,0.024795040991801583,0.15336932613477566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2465506898620331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.008198360327934416,0.42971405718854855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005798840231953611,0.02059588082383519,0,0,5.998800239952009e-4,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34793041391721163,0.3191361727654451,0.015196960607878401,0.006598680263947213,0,0,0,0,0.02139572085582879,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15616876624675335,0,0.4055188962207447,7.998400319936012e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20515896820636295,0.4349130173965064,0,0,5.998800239952009e-4,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03599280143971196,0.061787642471505505,5.998800239952009e-4,0,0.0023995200959808036,0,0,0,0,0.033193361327734365,0,0,0,0,0,0,3.999200159968006e-4,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,9.998000399920016e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06778644271145767,0.018996200759847995,0.023395320935812786,0,0.5376924615076731,0,0,0,0,0.2881423715256964,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022595480903819187,0.04419116176764634,0,0,3.999200159968006e-4,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038592281543691154,0.0165966806638672,0.010397920415916811,0.3895220955808744,0,0,0,0,0,0.16856628674265456,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.04019196160767835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0.03959208158368315,0.07358528294341146,0.07918416316736684,0.029794041191761572,0.359728054389116,0.03679264147170556,0.024195160967806384,0.01099780043991201,0.024595080983803183,0.06378724255148954,0.24095180963807772,0.0167966406718656
0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,7.998400319936012e-4,0.009198160367926414,0.02579484103179358,5.998800239952009e-4,0.0027994401119776045,0.04999000199959993,0.002599480103979204,1.999600079984003e-4,0,0,7.998400319936012e-4,0.24415116976605222
0,0,0,0,0,0,0.0017996400719856025,0.018596280743851196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1357728454309159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0.007798440311937616,0.05858828234353111,0.0027994401119776045,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0023995200959808036,0,0,0,0,0,0,0.5036992601479487,0.012397520495900807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09658068386322821,0.1823635272945446,0,0,0.002599480103979204,0,0,0,0,0.03239352129574077,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,9.998000399920016e-4,0.001399720055988802,5.998800239952009e-4,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1669666066786673,0.043391321735652744,0.062187562487502304,0.3155368926214743,0.2899420115976818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.019196160767846394,0.0049990001999600095,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028394321135772775,0.0045990801839632086,0,0,0,0,0,0.022995400919815986,0.03999200159967995,0.03939212157568475,0.0171965606878624,0.02119576084783039,0.4855028994200962,0.004199160167966408,0.008198360327934416,0.014197160567886403,0.012197560487902407,0.013597280543891204
0,0,0,0,0,0.17676464707058923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10517896420715969,0.007798440311937616,0,0,0,0,0.0163967206558688,0,0.05398920215956792,0.020195960807838392,0.04939012197560473,0.029794041191761572,0.03019396120775837,0.13357328534293342,0.1389722055588904,0.2661467706458747,0.02639472105578878,0.017396520695860798
0,0,0,0,0,0.03599280143971196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09758048390322024,0.13857228554289358,0,0,0,0,0.03439312137572476,0.09398120375924893,0,0.04019196160767835,0.0687862427514497,0.43451309738050964,0.061587682463507105,0.0165966806638672,0.017396520695860798,0.03679264147170556,0.03099380123975197,0.2065586882623518
0,0,0,0,0,0.06278744251149751,0,0,0,0,0,7.998400319936012e-4,0.07698460307938437,0,0.03459308138372316,0,0.016996600679864,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0,0,0,0.001399720055988802,0.0027994401119776045,0,0.0017996400719856025,3.999200159968006e-4,0.007798440311937616,0.0017996400719856025,0.008198360327934416,0,0,0,0.0067986402719456135,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.1789642071585717,0.028594281143771175,0,0,0,0,0.30833833233353264,0.1665666866626705,0.2711457708458342,0,0.102379524095182,0.1975604879024235,0.30633873225354885,0.04199160167966395,0.028794241151769574,0.06478704259148158,0.03459308138372316,0.047590481903619135
0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27734453109378393,0.0027994401119776045,0,0,0,0,0.0155968806238752,0.029594081183763173,0.028394321135772775,0.006598680263947213,0,0.029394121175764773,0.008198360327934416,0.007998400319936016,0.012397520495900807,0.017996400719855997,0.5982803439311819,0.007398520295940815
0,0,0,0,0,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838832233553271,0.293741251749651,0,0,0,0,0.0155968806238752,0.06478704259148158,0.3105378924215148,0.016996600679864,0.03599280143971196,0,0.020395920815836792,0.017596480703859198,0.008198360327934416,0.011997600479904008,0.02659468106378718,0.40691861627673337
0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028194361127774376,0.0011997600479904018,0,0,0,0,0.512297540491879,0.0161967606478704,0.03039392121575677,0.020195960807838392,0.006198760247950412,0.022195560887822388,0,0.003399320135972806,0.004399120175964808,0.007398520295940815,0.0011997600479904018,0.002599480103979204
0,0,0,0,0,0.2157568486302785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157968406318736,0.0017996400719856025,0,0,0,0,7.998400319936012e-4,0.08638272345530948,0.0067986402719456135,0.0067986402719456135,0.010197960407918412,0.0045990801839632086,0.007798440311937616,0,0.4181163767246426,0.138772245550892,0.0037992401519696068,0.001399720055988802
0,0,0,0,0,0.21055788842231993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0,0,0,0,0.002999400119976005,0.08118376324735091,0.007598480303939215,0.004799040191961609,0.009998000399920012,0.008598280343931215,0.00539892021595681,0.4093181363727139,0,0.126974605078986,3.999200159968006e-4,0.0011997600479904018
0,0,0,0,0,0.19316136772645856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,3.999200159968006e-4,0,0,0,0,7.998400319936012e-4,0.1823635272945446,0.01119776044791041,0.0019996000799840027,0.008598280343931215,0.003399320135972806,0.001399720055988802,0.12417516496700831,0.13217356528694457,0,0.002999400119976005,0.005598880223955211
0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10137972405518997,1.999600079984003e-4,0,0,0,0,0.0035992801439712063,0.0023995200959808036,0.005998800239952012,1.999600079984003e-4,0.2833433313337353,9.998000399920016e-4,0.002599480103979204,0,0,0.003999200159968007,0,5.998800239952009e-4
