16_d500_16_0_badger_2016-07-01,45_d500_108_2_badger_2018-12-01,45_d500_138_0_badger_2019-06-01,45_d500_163_0_badger_2020-02-01,45_d500_17_1807_0_badger_2020-02-01,45_d500_22_0_badger_2019-03-01,45_d500_22_1_badger_2020-02-01,45_d500_256_0_badger_2020-02-01,45_d500_39_550_0_badger_2019-05-01,45_d500_44_0_badger_2017-09-01,45_d500_45_0_badger_2017-09-01,45_d500_45_1_badger_2020-02-01,45_d500_60_0_badger_2018-07-01,45_d500_61_4_badger_2017-09-01,45_d500_99_866_0_badger_2020-02-01,45_d500_99_869_1_badger_2020-02-01,56_d500_6_0_badger_2020-02-01,64087056_0_cattle_2016-04-01,64087056_1_cattle_2016-04-01,64087056_2_cattle_2016-04-01,64087056_3_cattle_2016-04-01,64087056_4_cattle_2016-08-01,64087_0_boar_2017-06-01,64087_1_boar_2017-04-01,64087_2_boar_2016-11-01,64087_3_boar_2020-02-01,64165003_4_cattle_2019-11-01,64165003_5_cattle_2020-02-01,64165036_10_cattle_2019-02-01,64165036_13_cattle_2019-02-01,64165036_17_cattle_2019-02-01,64165036_18_cattle_2019-02-01,64165036_19_cattle_2019-06-01,64165036_1_cattle_2019-02-01,64165036_20_cattle_2019-02-01,64165036_22_cattle_2019-05-01,64165036_23_cattle_2019-02-01,64165036_25_cattle_2019-06-01,64165036_26_cattle_2019-06-01,64165036_27_cattle_2019-12-01,64165036_3_cattle_2019-02-01,64165036_5_cattle_2019-02-01,64165036_7_cattle_2019-02-01,64165036_8_cattle_2019-02-01,64165_5_boar_2020-02-01,64165_6_boar_2020-02-01,64172002_15_cattle_2019-07-01,64172002_16_cattle_2019-10-01,64172002_17_cattle_2020-02-01,64172_18_boar_2020-02-01,64310006_0_cattle_2015-02-01,64310006_10_cattle_2014-12-01,64310006_11_cattle_2015-02-01,64310006_12_cattle_2015-02-01,64310006_13_cattle_2015-02-01,64310006_14_cattle_2015-02-01,64310006_15_cattle_2015-02-01,64310006_16_cattle_2015-02-01,64310006_17_cattle_2015-02-01,64310006_18_cattle_2015-02-01,64310006_19_cattle_2015-02-01,64310006_1_cattle_2015-01-01,64310006_20_cattle_2015-02-01,64310006_21_cattle_2015-02-01,64310006_22_cattle_2015-02-01,64310006_23_cattle_2015-02-01,64310006_24_cattle_2015-02-01,64310006_25_cattle_2015-02-01,64310006_26_cattle_2015-02-01,64310006_27_cattle_2015-02-01,64310006_28_cattle_2015-02-01,64310006_29_cattle_2015-02-01,64310006_2_cattle_2015-02-01,64310006_30_cattle_2015-02-01,64310006_31_cattle_2015-02-01,64310006_32_cattle_2015-02-01,64310006_33_cattle_2017-03-01,64310006_3_cattle_2015-02-01,64310006_4_cattle_2015-02-01,64310006_5_cattle_2015-02-01,64310006_6_cattle_2015-02-01,64310006_7_cattle_2015-02-01,64310006_8_cattle_2015-02-01,64310006_9_cattle_2015-02-01,64310_0_boar_2014-12-01,64310_1_boar_2014-11-01,64310_2_boar_2016-10-01,64328040_1_cattle_2018-11-01,64359001_0_cattle_2017-02-01,64359001_1_cattle_2017-04-01,64359001_2_cattle_2017-04-01,64359005_0_cattle_2016-02-01,64359005_1_cattle_2016-02-01,64359005_2_cattle_2016-02-01,64359005_3_cattle_2017-12-01,64359008_14_cattle_2017-10-01,64359024_5_cattle_2019-02-01,64359024_6_cattle_2019-04-01,64359024_7_cattle_2019-04-01,64359031_0_cattle_2016-03-01,64359040_0_cattle_2017-02-01,64359045_11_cattle_2016-03-01,64359045_19_cattle_2018-11-01,64359045_28_cattle_2019-12-01,64359045_7_cattle_2016-01-01,64359046_3_cattle_2019-04-01,64359046_4_cattle_2019-02-01,64359046_5_cattle_2019-02-01,64359046_6_cattle_2019-04-01,64359046_7_cattle_2019-04-01,64359046_8_cattle_2019-04-01,64359054_0_cattle_2018-01-01,64359054_3_cattle_2018-01-01,64359075_11_cattle_2018-11-01,64359107_6_cattle_2017-12-01,64359108_14_cattle_2018-12-01,64359138_13_cattle_2018-10-01,64359138_30_cattle_2018-10-01,64359138_31_cattle_2018-10-01,64359138_33_cattle_2018-10-01,64359138_35_cattle_2018-10-01,64359138_41_cattle_2019-04-01,64359148_15_cattle_2018-05-01,64359149_26_cattle_2019-02-01,64359149_28_cattle_2018-11-01,64359149_30_cattle_2019-05-01,64359149_32_cattle_2019-05-01,64359163_2_cattle_2018-03-01,64359163_3_cattle_2018-03-01,64359187_3_cattle_2018-02-01,64359187_5_cattle_2018-02-01,64359187_6_cattle_2018-02-01,64359204_0_cattle_2017-02-01,64359204_1_cattle_2017-04-01,64359209_9_cattle_2018-05-01,64359_26_boar_2016-01-01,64359_27_boar_2016-03-01,64359_39_boar_2020-02-01,64359_42_boar_2018-07-01,64359_48_boar_2018-04-01,64359_55_boar_2020-02-01,64393010_0_cattle_2015-07-01,64393228_3_cattle_2020-02-01,64393248_0_cattle_2015-06-01,64393248_1_cattle_2015-05-01,64393248_2_cattle_2015-06-01,64393248_3_cattle_2015-06-01,64393_0_boar_2020-02-01,64393_12_boar_2018-01-01,64393_13_boar_2017-05-01,64393_1_boar_2014-11-01,64393_24_boar_2019-10-01,64393_27_boar_2018-12-01,64393_2_boar_2015-03-01,64393_39_boar_2019-10-01,64393_3_boar_2015-12-01,64393_48_boar_2020-02-01,64393_4_boar_2015-09-01,64393_6_boar_2016-08-01,64393_7_boar_2018-03-01,64420012_0_cattle_2014-03-01,64420012_1_cattle_2012-10-01,64420012_2_cattle_2014-05-01,64420012_3_cattle_2014-05-01,64420012_4_cattle_2014-03-01,64420012_5_cattle_2014-05-01,64420012_6_cattle_2014-03-01,64420035_18_cattle_2017-03-01,64420035_19_cattle_2017-03-01,64420035_20_cattle_2020-02-01,64420039_8_cattle_2011-07-01,64420042_0_cattle_2017-02-01,64420042_10_cattle_2017-06-01,64420042_1_cattle_2017-02-01,64420042_2_cattle_2017-02-01,64420042_3_cattle_2017-06-01,64420042_4_cattle_2017-06-01,64420042_5_cattle_2017-06-01,64420042_6_cattle_2017-06-01,64420042_7_cattle_2017-02-01,64420042_8_cattle_2017-06-01,64420042_9_cattle_2017-06-01,64420044_0_cattle_2013-02-01,64420044_1_cattle_2013-02-01,64420044_2_cattle_2013-02-01,64420044_3_cattle_2013-02-01,64420047_0_cattle_2012-02-01,64556052_0_cattle_2019-07-01,64556052_10_cattle_2019-03-01,64556052_14_cattle_2019-07-01,64556052_15_cattle_2019-07-01,64556052_1_cattle_2019-03-01,64556052_4_cattle_2019-07-01,64556052_6_cattle_2019-03-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.027194561087782378,0.042791441711657545,1.999600079984003e-4,0.0045990801839632086,0,0,0,0,3.999200159968006e-4,0,0,0.05378924215156952,0,0.03439312137572476,0.4225154969006069,0,0,3.999200159968006e-4,0,0,0,7.998400319936012e-4,0,0,0.001399720055988802,0.001399720055988802,5.998800239952009e-4,0.0027994401119776045,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11437712457508639,0,0,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0.03459308138372316,0,0,0.017996400719855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012397520495900807,0.052389522095580725,0,0.0901819636072792,0.028794241151769574,0.01099780043991201,0,0,0,0.003999200159968007,0,0.02639472105578878,0.002999400119976005,0.07818436312737481,0,0.5136972605478677,0.04859028194361113,0,0.023795240951809585,3.999200159968006e-4,0,0,0,0.0027994401119776045,0.0015996800639872023,0,0.018996200759847995,0.02579484103179358,0.05538892221555672,0.02619476104779038,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07878424315137003,0,0,0.014397120575884803,0,0.005998800239952012,0,0,0,0,0,0,0,0,0.019396120775844794,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.07878424315137003,0.08678264347130629,0,0.013797240551889604,0.012397520495900807,0,0,1.999600079984003e-4,0,7.998400319936012e-4,0.0049990001999600095,0,0.4971005798840022,0,0.06598680263947201,0.12117576484703221,0,0.009198160367926414,0.003999200159968007,0,0,0,0.005798840231953611,0,0,0.0011997600479904018,0.007998400319936016,0.01059788042391521,0.0035992801439712063,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13997200559888243,0,0,0.008798240351929614,0,9.998000399920016e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0.03399320135972796,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0.003399320135972806,0.008398320335932815,0,0.5092981403719034,0,0,0.002199560087982403,0,0,7.998400319936012e-4,0,0.0027994401119776045,0,0.002199560087982403,7.998400319936012e-4,0,0.006998600279944014,0,5.998800239952009e-4,0,1.999600079984003e-4,0.05138972205558873,0.12297540491901787,0,0.1359728054389143,0.02539492101579678,0.047190561887622336,0.0017996400719856025,0,0,0,0.0037992401519696068,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019796040791841593,0,0.0163967206558688,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,3.999200159968006e-4,0.00539892021595681,0.0067986402719456135,0.42951409718055017,0,0,0,7.998400319936012e-4,0,0,0.0023995200959808036,0,0.006598680263947213,0,0.009198160367926414,0.001399720055988802,0,0.013397320535892805,1.999600079984003e-4,9.998000399920016e-4,0,0.0015996800639872023,0.05518896220755832,0.08318336332733497,0,0.13417316536692864,0.033193361327734365,0.061387722455508706,0.00519896020795841,0,0,0,0.0037992401519696068,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0.019996000799839993,0,0.007798440311937616,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0,0,0,0.004399120175964808,0,0,0.0035992801439712063,0,0,0.02159568086382719,0,0.20215956808638685,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.4179164167166442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0.016996600679864,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0,1.999600079984003e-4,0,0,0,0,0,0.07738452309538119,0.07358528294341146,0,0.051989602079583926,0.17136572685463225,0,0,0,0,0,0,0.06478704259148158,0,0.3443311337732408,0,0,0,0,0,0,0,0.02099580083983199,0.19516096780644263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15976804639072467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.02119576084783039,0,0,0,0,0,0,0.03219356128774237,0,0.028194361127774376,0,0.03159368126374717,0.03519296140771836,0,0,5.998800239952009e-4,0,0,0,0.4639072185562713,1.999600079984003e-4,0.029794041191761572,0,0,0,0,1.999600079984003e-4,0,0,0.03079384123175357,0.019396120775844794,0,0,0.0015996800639872023,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0.0015996800639872023,0,0,0.012197560487902407,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,0,0,0,0,0.06498700259947998,0.032993401319735965,0,0,0.014397120575884803,0.3727254549090106,0,0,0,0,0,0,0.016996600679864,0,0.04919016196760633,0,0,0,0,0,0,0,0.01099780043991201,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019596080783843194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029194161167766373,0.010397920415916811,7.998400319936012e-4,0.003399320135972806,0.0017996400719856025,0,9.998000399920016e-4,0.013797240551889604,0,0,0,0,0,0,0.001399720055988802,0.29414117176564775,0,0.001399720055988802,0.17516496700660197,0,3.999200159968006e-4,0.06758648270345927,0,0.04359128174365114,9.998000399920016e-4,0,0,0,9.998000399920016e-4,0.002599480103979204,0.002999400119976005,0,0.1639672065586912,0.024595080983803183,0.02599480103979198,0.018596280743851196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0,0.0167966406718656,0,0.024995000999799982,0,0,0,0,0.03119376124775037,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0.007398520295940815,9.998000399920016e-4,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254149170165972,0,0.02199560087982399,0.0155968806238752,0.0015996800639872023,0.0027994401119776045,0,0.10817836432713579,0.13237352529494298,0.0837832433513302,0.002999400119976005,0,0.09258148370326008,0.012597480503899207,0,0.0155968806238752,0,0,0.002199560087982403,0.13837232553489517,0,0.09578084383123459,0,0,0,0,0.0017996400719856025,5.998800239952009e-4,0.018996200759847995,0.26854629074185526,0.03019396120775837,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0,0.0015996800639872023,9.998000399920016e-4,7.998400319936012e-4,0,0,0,0,0,0,0.02659468106378718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0.0655868826234752,0.027194561087782378,0.5552889422115305,0,0.0171965606878624,0,0,0,9.998000399920016e-4,0,0,0,0.02639472105578878,0,0.06758648270345927,0,0,0,0,0,0,0,0.007798440311937616,0.0163967206558688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018396320735852796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0.05418916216756632,0.0687862427514497,0.4247150569885891,0.014397120575884803,0.01059788042391521,0,0,1.999600079984003e-4,0,0,0.008998200359928014,0,0,0,0.04859028194361113,0.09218156368726327,0,0.005598880223955211,0.001399720055988802,0,0,0,0.0023995200959808036,1.999600079984003e-4,0,0.00519896020795841,0.0049990001999600095,0.017796440711857597,0.017596480703859198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09278144371125849,0,0,0.003999200159968007,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.03019396120775837,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796440711857597,0.0019996000799840027,0,0.0017996400719856025,1.999600079984003e-4,7.998400319936012e-4,0,0.0015996800639872023,0,0,0,0.2983403319336137,0,0,5.998800239952009e-4,0,0,9.998000399920016e-4,0.24515096980604426,0,0,0.02079584083183359,0,0.017996400719855997,0,0,0,0,0.0017996400719856025,0,0,0,0.2749450109978034,0.007398520295940815,0.0017996400719856025,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0.003399320135972806,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0.037992401519695955,0.4087182563487188,0.07098580283943218,0.024195160967806384,0.024795040991801583,0,7.998400319936012e-4,0,0.0019996000799840027,0,0.014797040591881602,0,0.04099180163967195,0,0,0.04899020195960793,0,0.020195960807838392,9.998000399920016e-4,0,0,0,0.004799040191961609,0.002199560087982403,0,0.012997400519896006,0.024395120975804784,0.027994401119775976,0.011997600479904008,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04619076184763034,0,0,0.0019996000799840027,0,0.00539892021595681,0,0,0,0,0,0,0,0,0.024995000999799982,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.5152969406118547,0.019396120775844794,0.042391521695660746,0.003999200159968007,0.005598880223955211,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0.0067986402719456135,0,0.03539292141571676,0,0.022395520895820788,0,0,0.004399120175964808,0,0,0,0,3.999200159968006e-4,0,7.998400319936012e-4,0.0031993601279744054,0.004199160167966408,0.001399720055988802,0.003399320135972806,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15916816636672945,0,0,0.001399720055988802,0,0.0017996400719856025,0,0,0,7.998400319936012e-4,0,0,0,0,0.061187762447510306,0,0,0.009398120375924813,9.998000399920016e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0.06938612277544493,0,0,5.998800239952009e-4,0.14137172565487127,0,0,0,0,0,0.001399720055988802,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.427314537092568,0,0.001399720055988802,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0.002999400119976005,0.022195560887822388,0.017996400719855997,0.0167966406718656,0.03899220155968795,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0.006198760247950412,0,0.001399720055988802,0,0.0015996800639872023,0.0019996000799840027,0,0,0,0,0,0,0.007198560287942414,0.00519896020795841,0,0.00539892021595681,0.4433113377324383,0.09098180363927283,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0,0,0.04899020195960793,0,0.038192361527694355,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.027194561087782378,0,0,0.001399720055988802,5.998800239952009e-4,1.999600079984003e-4,0,0.018996200759847995,0.45510897820434265,0.02539492101579678,0,0.033793241351729564,0.01119776044791041,0,0,9.998000399920016e-4,0,0,0,0,0,0.017796440711857597,0,0,0,0,0,0,1.999600079984003e-4,0.03239352129574077,0.012597480503899207,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
