64281001_0_cattle_2011-10-01,64281001_1_cattle_2013-04-01,64281003_0_cattle_2014-02-01,64281008_0_cattle_2013-12-01,64281008_1_cattle_2013-12-01,64281008_2_cattle_2013-12-01,64281008_3_cattle_2013-12-01,64420012_0_cattle_2013-02-01,64420012_1_cattle_2013-04-01,64420012_2_cattle_2013-02-01,64420012_3_cattle_2013-02-01,64420012_4_cattle_2013-02-01,64420012_5_cattle_2013-02-01,64420012_6_cattle_2013-02-01,64420015_0_cattle_2008-09-01,64420015_10_cattle_2008-09-01,64420015_11_cattle_2008-09-01,64420015_12_cattle_2008-09-01,64420015_13_cattle_2010-12-01,64420015_14_cattle_2010-11-01,64420015_15_cattle_2010-12-01,64420015_1_cattle_2008-09-01,64420015_2_cattle_2008-09-01,64420015_3_cattle_2008-09-01,64420015_4_cattle_2008-09-01,64420015_5_cattle_2008-08-01,64420015_6_cattle_2008-09-01,64420015_7_cattle_2008-09-01,64420015_8_cattle_2008-09-01,64420015_9_cattle_2008-09-01,64420035_0_cattle_2012-01-01,64420035_1_cattle_2012-01-01,64420035_2_cattle_2011-12-01,64420038_0_cattle_2012-02-01,64420038_1_cattle_2013-02-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-02-01,64420038_4_cattle_2013-02-01,64420038_5_cattle_2013-02-01,64420038_6_cattle_2013-02-01,64420039_0_cattle_2012-03-01,64420039_10_cattle_2012-03-01,64420039_11_cattle_2012-03-01,64420039_12_cattle_2012-03-01,64420039_13_cattle_2012-03-01,64420039_1_cattle_2012-03-01,64420039_2_cattle_2012-03-01,64420039_3_cattle_2012-02-01,64420039_4_cattle_2012-03-01,64420039_5_cattle_2012-03-01,64420039_6_cattle_2012-03-01,64420039_7_cattle_2012-03-01,64420039_8_cattle_2012-03-01,64420039_9_cattle_2012-03-01,64420044_0_cattle_2011-02-01,64420044_10_cattle_2011-02-01,64420044_11_cattle_2011-02-01,64420044_12_cattle_2010-07-01,64420044_13_cattle_2011-02-01,64420044_14_cattle_2011-02-01,64420044_15_cattle_2011-02-01,64420044_16_cattle_2011-02-01,64420044_17_cattle_2011-02-01,64420044_18_cattle_2011-02-01,64420044_19_cattle_2011-02-01,64420044_1_cattle_2011-02-01,64420044_20_cattle_2011-02-01,64420044_21_cattle_2011-02-01,64420044_22_cattle_2011-02-01,64420044_23_cattle_2011-02-01,64420044_24_cattle_2011-02-01,64420044_2_cattle_2011-02-01,64420044_3_cattle_2010-11-01,64420044_4_cattle_2010-04-01,64420044_5_cattle_2011-02-01,64420044_6_cattle_2011-02-01,64420044_7_cattle_2011-02-01,64420044_8_cattle_2011-02-01,64420044_9_cattle_2011-02-01,64420047_0_cattle_2011-08-01,64420047_10_cattle_2011-09-01,64420047_11_cattle_2011-09-01,64420047_12_cattle_2011-09-01,64420047_13_cattle_2011-09-01,64420047_14_cattle_2011-09-01,64420047_15_cattle_2011-09-01,64420047_1_cattle_2011-09-01,64420047_2_cattle_2011-08-01,64420047_3_cattle_2011-09-01,64420047_4_cattle_2011-09-01,64420047_5_cattle_2011-07-01,64420047_6_cattle_2011-09-01,64420047_7_cattle_2011-09-01,64420047_8_cattle_2011-09-01,64420047_9_cattle_2011-09-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0034996500349965013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.999400059994001e-4,1.9998000199980003e-4,0,0,0,0,0,0,0,0,5.999400059994001e-4,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,5.999400059994001e-4,0,5.999400059994001e-4,0,3.9996000399960006e-4,0,9.999000099990002e-5,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,0,5.999400059994001e-4,0,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,5.999400059994001e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03929607039296076,0,0.03509649035096484,0,0.0023997600239976,0,0.026397360263973473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927066,0,0,0,0,0,0,0.0072992700729927066,0,0,0.04049595040495959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04049595040495959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04339566043395677,0,0.04129587041295881,0,0.0017998200179981994,0,0.031596840315968246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007999200079992006,0,0,0,0,0,0,0.007999200079992006,0,0,0.045495450454954726,0,0,0,0,0,0,0,0,0.04879512048795152,0,0,0,0,0,0
