27_d500_145_0_badger_2017-05-01,40270058_0_cattle_2016-03-01,40270058_1_cattle_2016-10-01,40270058_2_cattle_2016-03-01,40270_0_boar_2017-08-01,40270_1_boar_2015-12-01,40270_2_boar_2016-03-01,40270_3_boar_2016-06-01,40270_4_boar_2016-11-01,40316002_0_cattle_2017-09-01,40316002_10_cattle_2017-03-01,40316002_11_cattle_2017-09-01,40316002_12_cattle_2017-02-01,40316002_13_cattle_2017-09-01,40316002_14_cattle_2017-08-01,40316002_15_cattle_2017-09-01,40316002_16_cattle_2017-09-01,40316002_17_cattle_2017-09-01,40316002_18_cattle_2017-09-01,40316002_19_cattle_2017-08-01,40316002_1_cattle_2017-09-01,40316002_20_cattle_2017-05-01,40316002_21_cattle_2017-09-01,40316002_22_cattle_2017-09-01,40316002_23_cattle_2017-09-01,40316002_24_cattle_2017-09-01,40316002_25_cattle_2017-09-01,40316002_26_cattle_2017-09-01,40316002_27_cattle_2017-09-01,40316002_28_cattle_2017-07-01,40316002_29_cattle_2017-09-01,40316002_2_cattle_2017-09-01,40316002_30_cattle_2017-09-01,40316002_31_cattle_2017-09-01,40316002_32_cattle_2017-09-01,40316002_33_cattle_2017-09-01,40316002_34_cattle_2017-09-01,40316002_35_cattle_2017-09-01,40316002_36_cattle_2017-09-01,40316002_37_cattle_2017-09-01,40316002_38_cattle_2017-09-01,40316002_39_cattle_2017-09-01,40316002_3_cattle_2017-09-01,40316002_40_cattle_2017-09-01,40316002_41_cattle_2017-09-01,40316002_42_cattle_2017-09-01,40316002_43_cattle_2017-09-01,40316002_44_cattle_2017-09-01,40316002_45_cattle_2017-09-01,40316002_46_cattle_2017-09-01,40316002_47_cattle_2017-09-01,40316002_48_cattle_2017-09-01,40316002_49_cattle_2017-09-01,40316002_4_cattle_2017-09-01,40316002_50_cattle_2017-09-01,40316002_51_cattle_2017-09-01,40316002_52_cattle_2017-09-01,40316002_53_cattle_2017-09-01,40316002_54_cattle_2017-09-01,40316002_5_cattle_2017-09-01,40316002_6_cattle_2017-09-01,40316002_7_cattle_2017-09-01,40316002_8_cattle_2017-02-01,40316002_9_cattle_2017-09-01,40316_0_boar_2020-02-01,40316_1_boar_2017-08-01,40316_2_boar_2019-09-01,40316_3_boar_2019-12-01,40316_4_boar_2017-05-01,40316_5_boar_2020-02-01,40316_6_boar_2020-02-01,40316_7_boar_2020-02-01,45_d500_108_0_badger_2017-07-01,45_d500_119_798_0_badger_2019-05-01,45_d500_119_798_1_badger_2020-02-01,45_d500_123_762_0_badger_2017-07-01,45_d500_124_0_badger_2020-02-01,45_d500_124_1_badger_2014-08-01,45_d500_135_0_badger_2020-02-01,45_d500_142_0_badger_2018-08-01,45_d500_142_1_badger_2017-12-01,45_d500_151_0_badger_2018-09-01,45_d500_152_0_badger_2015-12-01,45_d500_152_1_badger_2016-06-01,45_d500_153_0_badger_2019-05-01,45_d500_154_0_badger_2018-06-01,45_d500_160_0_badger_2020-02-01,45_d500_160_1_badger_2015-06-01,45_d500_170_0_badger_2020-02-01,45_d500_99_766_0_badger_2014-11-01,45_d500_99_766_1_badger_2018-08-01,45_d500_99_866_0_badger_2020-02-01,49_d500_36_0_badger_2020-02-01,49_d500_36_1_badger_2018-09-01,49_d500_3_0_badger_2020-02-01,49_d500_44_0_badger_2020-02-01,49_d500_49_0_badger_2018-06-01,49_d500_49_1_badger_2019-08-01,64075003_0_cattle_2016-06-01,64099003_0_cattle_2017-02-01,64149013_0_cattle_2020-02-01,64149030_0_cattle_2016-10-01,64149030_10_cattle_2016-12-01,64149030_11_cattle_2016-12-01,64149030_12_cattle_2016-12-01,64149030_13_cattle_2016-12-01,64149030_14_cattle_2016-12-01,64149030_15_cattle_2016-12-01,64149030_16_cattle_2016-12-01,64149030_17_cattle_2017-07-01,64149030_18_cattle_2016-12-01,64149030_19_cattle_2016-12-01,64149030_1_cattle_2016-12-01,64149030_20_cattle_2016-12-01,64149030_21_cattle_2016-12-01,64149030_22_cattle_2016-12-01,64149030_23_cattle_2017-04-01,64149030_24_cattle_2016-12-01,64149030_25_cattle_2016-12-01,64149030_26_cattle_2016-12-01,64149030_27_cattle_2017-04-01,64149030_28_cattle_2017-04-01,64149030_29_cattle_2017-10-01,64149030_2_cattle_2016-12-01,64149030_30_cattle_2017-07-01,64149030_3_cattle_2016-12-01,64149030_4_cattle_2016-12-01,64149030_5_cattle_2017-04-01,64149030_6_cattle_2017-04-01,64149030_7_cattle_2016-12-01,64149030_8_cattle_2016-12-01,64149030_9_cattle_2016-12-01,64149033_0_cattle_2020-02-01,64281_0_boar_2015-05-01,64359_0_boar_2016-10-01,64359_1_boar_2020-02-01,64402006_0_cattle_2020-02-01,64402029_0_cattle_2019-04-01,64402029_1_cattle_2019-08-01,64420012_0_cattle_2016-01-01,64420015_0_cattle_2008-02-01,64420015_1_cattle_2010-11-01,64420015_2_cattle_2008-06-01,64420015_3_cattle_2009-02-01,64420015_4_cattle_2010-12-01,64420015_5_cattle_2010-03-01,64420015_6_cattle_2010-12-01,64420015_7_cattle_2010-12-01,64420015_8_cattle_2010-12-01,64420015_9_cattle_2010-12-01,64420035_0_cattle_2016-06-01,64420035_10_cattle_2016-02-01,64420035_11_cattle_2016-02-01,64420035_12_cattle_2016-02-01,64420035_13_cattle_2016-06-01,64420035_1_cattle_2016-02-01,64420035_2_cattle_2016-02-01,64420035_3_cattle_2016-02-01,64420035_4_cattle_2016-02-01,64420035_5_cattle_2016-02-01,64420035_6_cattle_2016-02-01,64420035_7_cattle_2016-02-01,64420035_8_cattle_2016-02-01,64420035_9_cattle_2016-02-01,64420039_0_cattle_2013-11-01,64420039_10_cattle_2015-10-01,64420039_11_cattle_2015-10-01,64420039_12_cattle_2015-10-01,64420039_13_cattle_2015-10-01,64420039_14_cattle_2015-05-01,64420039_15_cattle_2015-10-01,64420039_16_cattle_2015-02-01,64420039_17_cattle_2015-10-01,64420039_18_cattle_2015-10-01,64420039_19_cattle_2015-09-01,64420039_1_cattle_2015-10-01,64420039_20_cattle_2015-10-01,64420039_21_cattle_2015-10-01,64420039_22_cattle_2015-10-01,64420039_23_cattle_2015-10-01,64420039_24_cattle_2015-10-01,64420039_25_cattle_2015-10-01,64420039_26_cattle_2015-10-01,64420039_27_cattle_2015-10-01,64420039_28_cattle_2015-10-01,64420039_29_cattle_2015-10-01,64420039_2_cattle_2015-10-01,64420039_30_cattle_2015-10-01,64420039_31_cattle_2015-10-01,64420039_32_cattle_2015-10-01,64420039_33_cattle_2015-10-01,64420039_34_cattle_2015-10-01,64420039_35_cattle_2015-10-01,64420039_36_cattle_2015-10-01,64420039_37_cattle_2015-10-01,64420039_38_cattle_2015-10-01,64420039_39_cattle_2017-01-01,64420039_3_cattle_2015-10-01,64420039_40_cattle_2017-01-01,64420039_41_cattle_2017-01-01,64420039_42_cattle_2017-01-01,64420039_43_cattle_2017-01-01,64420039_4_cattle_2015-10-01,64420039_5_cattle_2015-10-01,64420039_6_cattle_2015-10-01,64420039_7_cattle_2015-10-01,64420039_8_cattle_2015-10-01,64420039_9_cattle_2015-10-01,64420044_0_cattle_2015-10-01,64420044_1_cattle_2015-11-01,64420044_2_cattle_2015-11-01,64420047_0_cattle_2015-01-01,64420047_10_cattle_2015-01-01,64420047_11_cattle_2015-01-01,64420047_12_cattle_2015-01-01,64420047_13_cattle_2015-01-01,64420047_14_cattle_2015-01-01,64420047_15_cattle_2015-01-01,64420047_1_cattle_2015-01-01,64420047_2_cattle_2015-01-01,64420047_3_cattle_2015-01-01,64420047_4_cattle_2014-12-01,64420047_5_cattle_2015-01-01,64420047_6_cattle_2015-01-01,64420047_7_cattle_2015-01-01,64420047_8_cattle_2015-01-01,64420047_9_cattle_2015-01-01,64434004_0_cattle_2020-02-01,64512036_0_cattle_2017-03-01,64512036_1_cattle_2017-05-01,64512053_0_cattle_2017-05-01,64512053_1_cattle_2017-03-01,64512053_2_cattle_2017-03-01,64512053_3_cattle_2017-03-01,64512053_4_cattle_2017-03-01,64512053_5_cattle_2017-05-01,64512053_6_cattle_2017-05-01,64512053_7_cattle_2017-05-01,64556051_0_cattle_2016-02-01,64556051_1_cattle_2016-02-01,64556051_2_cattle_2016-02-01,64556051_3_cattle_2015-09-01,64556051_4_cattle_2016-06-01,64556051_5_cattle_2016-09-01,64556051_6_cattle_2017-03-01,64556051_7_cattle_2017-06-01,64556_0_boar_2016-08-01,64556_1_boar_2018-10-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020195960807838392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024795040991801583,0,0,0,0,0,0,0.027394521095780777,0,0,0.3989202159567982,0,0.03019396120775837,0,0,0,0.03179364127174557,0,0,0.05438912217556472,0,0,0,0,0,0,0,0.017596480703859198,0.05398920215956792,0,0,0.018596280743851196,0.03499300139971996,0.02619476104779038,0.024195160967806384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27634473105379204,0,0,0,0,0,0
0,0.002599480103979204,0,9.998000399920016e-4,0,0.05458908218356312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.00519896020795841,0,0.0045990801839632086,3.999200159968006e-4,0.005998800239952012,0,0,0.0031993601279744054,9.998000399920016e-4,0.007398520295940815,0,0,0.048190361927614334,0,0,0.06918616276744652,0,0.002199560087982403,1.999600079984003e-4,0.002199560087982403,0.011997600479904008,0,0.011997600479904008,0,0,0.0027994401119776045,0,0,0.08038392321535728,0.0031993601279744054,0,0.0035992801439712063,0.0015996800639872023,0,0,0,0.04919016196760633,0.004199160167966408,0.005998800239952012,0.005998800239952012,0.41551689662066366,0,0.008598280343931215,0.0017996400719856025,0.0011997600479904018,0,0,0,0,0,0,0.003999200159968007,0,0.0027994401119776045,0,0.006598680263947213,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0.002599480103979204,0.0037992401519696068,0.011797640471905608,0.00519896020795841,0.002599480103979204,0,0.0011997600479904018,0.0031993601279744054,0.0049990001999600095,0,0.0035992801439712063,0.001399720055988802,0.011997600479904008,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.0067986402719456135,9.998000399920016e-4,3.999200159968006e-4,7.998400319936012e-4,0.0023995200959808036,0,0,3.999200159968006e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04659068186362714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03179364127174557,0,0,0,0,0,0,0,0,0.03659268146370716,0,0,0.042591481703659145,0,0.17696460707858763,0,0,0,0.046990601879623936,0,0,0.0653869226154768,0,0,0,0,0,0,0,0.1671665666866657,0.06398720255948795,0,0,0.04859028194361113,0.1913617276544729,0.03419316136772636,0.032593481303739166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05098980203959193,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1449710057988426,0,0,0,0,0,0,0.1543691261747677,0,0,0,0,0,0.15536892621475973,0,0,0.22015596880624344,0,0,0.14917016596680913,0.15956808638272627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15316936612677726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07298540291941624,0,0,0,0,0,0,0.08738252349530151,0,0,0,0,0.07998400319936047,0,0,0,0.08038392321535728,0,0,0.07738452309538119,0.08638272345530948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08638272345530948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0017996400719856025,0,0.163367326534696,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032793441311737566,0,0,0,0,0,0,0,0,0,0.032793441311737566,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02139572085582879,0,0.013797240551889604,0,7.998400319936012e-4,0,0.0049990001999600095,0.013797240551889604,0.015196960607878401,0.017396520695860798,0,0.0049990001999600095,0.11997600479904177,0,0,0.20115976804639482,0.009998000399920012,0.0023995200959808036,0,0.002599480103979204,0.032793441311737566,0,0.032793441311737566,0.0015996800639872023,0.11717656468706408,0.0023995200959808036,0,0,0,0.023995200959807984,0,0.0049990001999600095,0.00519896020795841,0,0,0.006198760247950412,0.19216156768646653,0,0.01059788042391521,0.02199560087982399,0.11597680463907364,0.0017996400719856025,0.008398320335932815,0.001399720055988802,0.002199560087982403,0,7.998400319936012e-4,0,0,0,0,0.024995000999799982,0,0.007998400319936016,0,0.001399720055988802,0.003999200159968007,0,0,0,0.002599480103979204,0.0049990001999600095,0.008798240351929614,0.03219356128774237,0.005798840231953611,0.007998400319936016,0,0.011797640471905608,0.0163967206558688,0.006398720255948813,0.018996200759847995,0.022795440911817587,0.009398120375924813,0.032793441311737566,0.0045990801839632086,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.009398120375924813,0.0031993601279744054,0.0011997600479904018,0,0,0,0,0,0
0,9.998000399920016e-4,0,0.009398120375924813,0,0.0023995200959808036,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02059588082383519,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.020395920815836792,0,0.009598080383923213,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.007998400319936016,0,0.0045990801839632086,9.998000399920016e-4,0.0017996400719856025,0,9.998000399920016e-4,0.009598080383923213,0.0017996400719856025,0.011997600479904008,0.0045990801839632086,1.999600079984003e-4,0.0027994401119776045,0,0,0.001399720055988802,0.0019996000799840027,0.0035992801439712063,0.002599480103979204,7.998400319936012e-4,0.02059588082383519,0,0.02059588082383519,5.998800239952009e-4,0.0019996000799840027,0.003999200159968007,0,0,0.0049990001999600095,0,0,0.003399320135972806,0.001399720055988802,0,0,1.999600079984003e-4,0.006998600279944014,0.0031993601279744054,0.009998000399920012,0.011997600479904008,0.0023995200959808036,0,0.565086982603451,0.0031993601279744054,0.005998800239952012,0,0.004199160167966408,0,0,0,0,0.004199160167966408,0.0027994401119776045,0.0019996000799840027,0,0.012597480503899207,0,3.999200159968006e-4,5.998800239952009e-4,0.0023995200959808036,0.00539892021595681,0.006598680263947213,0.008798240351929614,0.02059588082383519,0.009198160367926414,0.0011997600479904018,0.001399720055988802,0.00519896020795841,7.998400319936012e-4,0.0049990001999600095,0.002999400119976005,0.007798440311937616,0.0037992401519696068,0.02059588082383519,0.008798240351929614,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.008598280343931215,3.999200159968006e-4,0.0015996800639872023,0.0023995200959808036,7.998400319936012e-4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14357128574285374,0,0,0,0,0,0,0.15936812637472786,0,0,0,0,0.22935412917417014,0.15936812637472786,0,0,0,0,0,0.1453709258148394,0.1663667266546721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1543691261747677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.998800239952009e-4,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0023995200959808036,0,0.0023995200959808036,0.0027994401119776045,0,0,0,0.0027994401119776045,0.002999400119976005,0.002999400119976005,3.999200159968006e-4,0,0,0,0,0,0,0.0023995200959808036,0,0,0.0027994401119776045,0,0.0027994401119776045,0,0,3.999200159968006e-4,0,0,9.998000399920016e-4,0.0023995200959808036,0,0,0.0011997600479904018,0,0,0,3.999200159968006e-4,0,9.998000399920016e-4,0.0017996400719856025,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.41371725654867825,0,1.999600079984003e-4,0,0.2851429714057207,0,0,7.998400319936012e-4,0,0,0,0.0027994401119776045,0.0027994401119776045,0,0.0023995200959808036,3.999200159968006e-4,0.0027994401119776045,0,0,0,3.999200159968006e-4,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0.002599480103979204,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018396320735852796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023395320935812786,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0.012197560487902407,0,0.009798040391921612,0,0,0,0.09258148370326008,0,0,0.022995400919815986,0,0,0,0,0,0,0,0.0165966806638672,0.07758448310337959,0,0,0.3979204159168063,0.015196960607878401,0.052389522095580725,0.056988602279543915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024195160967806384,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19676064787042988,0,0,0,0,0,0,0.1389722055588904,0,0,0,0,0.12737452509498282,0.1389722055588904,0,0,0.12017596480704018,0,0,0,0.1389722055588904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1389722055588904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0.002999400119976005,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07698460307938437,0,0,0,0,0,0,0.08658268346330789,0,0,0,0,0.08418316336732701,0.08658268346330789,0,0,0.08758248350329992,0,0,0.0839832033593286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08658268346330789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022395520895820788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3161367726454694,0,0.01099780043991201,0,0,0,0,0,0,0.024195160967806384,0,0,0,0,0.022795440911817587,0,0,0,0.015996800639872,0,0,0.02539492101579678,0,0,0,0,0,0,0,0.011997600479904008,0.037792441511697555,0,0,0.013597280543891204,0.018596280743851196,0.015996800639872,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25454909018196875,0,0,0,0,0,0
