45_d500_124_0_badger_2012-07-01,45_d500_152_0_badger_2015-08-01,45_d500_156_0_badger_2011-11-01,45_d500_157_858_0_badger_2010-05-01,45_d500_157_858_1_badger_2015-08-01,45_d500_157_858_2_badger_2018-05-01,45_d500_157_858_3_badger_2015-07-01,45_d500_157_858_4_badger_2018-02-01,45_d500_159_855_2_badger_2011-07-01,45_d500_169_0_badger_2017-01-01,45_d500_170_0_badger_2014-09-01,45_d500_170_1_badger_2012-06-01,45_d500_170_2_badger_2014-06-01,45_d500_171_0_badger_2015-06-01,45_d500_78_668_0_badger_2016-07-01,45_d500_99_839_0_badger_2009-11-01,64002002_0_cattle_2013-10-01,64002002_10_cattle_2015-03-01,64002002_11_cattle_2015-03-01,64002002_12_cattle_2015-03-01,64002002_13_cattle_2015-03-01,64002002_14_cattle_2015-03-01,64002002_15_cattle_2019-04-01,64002002_16_cattle_2018-12-01,64002002_17_cattle_2018-12-01,64002002_18_cattle_2018-12-01,64002002_19_cattle_2018-12-01,64002002_1_cattle_2013-10-01,64002002_20_cattle_2019-04-01,64002002_2_cattle_2013-10-01,64002002_3_cattle_2013-09-01,64002002_4_cattle_2013-09-01,64002002_5_cattle_2013-10-01,64002002_6_cattle_2013-10-01,64002002_7_cattle_2013-10-01,64002002_8_cattle_2015-03-01,64002002_9_cattle_2015-03-01,64002_0_boar_2014-04-01,64002_10_boar_2020-02-01,64002_1_boar_2013-12-01,64002_2_boar_2014-09-01,64002_3_boar_2014-07-01,64002_4_boar_2019-03-01,64002_5_boar_2020-02-01,64002_6_boar_2019-02-01,64002_7_boar_2020-02-01,64002_8_boar_2020-02-01,64002_9_boar_2020-02-01,64201006_0_cattle_2009-04-01,64201007_0_cattle_2017-03-01,64201007_10_cattle_2017-03-01,64201007_11_cattle_2017-03-01,64201007_12_cattle_2017-03-01,64201007_13_cattle_2017-03-01,64201007_14_cattle_2017-03-01,64201007_15_cattle_2017-03-01,64201007_16_cattle_2017-03-01,64201007_17_cattle_2017-03-01,64201007_18_cattle_2017-03-01,64201007_19_cattle_2017-03-01,64201007_1_cattle_2017-03-01,64201007_20_cattle_2017-03-01,64201007_21_cattle_2017-03-01,64201007_2_cattle_2017-03-01,64201007_3_cattle_2017-02-01,64201007_4_cattle_2017-03-01,64201007_5_cattle_2017-03-01,64201007_6_cattle_2017-03-01,64201007_7_cattle_2017-03-01,64201007_8_cattle_2017-03-01,64201007_9_cattle_2017-03-01,64281003_0_cattle_2014-12-01,64281003_1_cattle_2015-02-01,64281003_2_cattle_2015-02-01,64281003_3_cattle_2015-02-01,64281003_4_cattle_2015-02-01,64281003_5_cattle_2017-01-01,64281008_0_cattle_2015-01-01,64281_0_boar_2016-02-01,64281_1_boar_2017-03-01,64281_2_boar_2020-02-01,64281_3_boar_2016-03-01,64359189_0_cattle_2015-02-01,64359189_1_cattle_2015-04-01,64359189_2_cattle_2015-04-01,64359189_3_cattle_2015-02-01,64359189_4_cattle_2015-02-01,64359189_5_cattle_2015-03-01,64359189_7_cattle_2018-09-01,64359_0_boar_2015-02-01,64359_1_boar_2017-09-01,64399021_0_cattle_2019-07-01,64399021_1_cattle_2019-05-01,64399021_2_cattle_2019-07-01,64399021_3_cattle_2019-05-01,64399034_0_cattle_2019-03-01,64399_0_boar_2020-02-01,64420015_0_cattle_2008-06-01,64420015_10_cattle_2018-03-01,64420015_1_cattle_2008-06-01,64420015_2_cattle_2008-05-01,64420015_3_cattle_2011-08-01,64420015_4_cattle_2011-07-01,64420015_5_cattle_2011-08-01,64420015_6_cattle_2011-08-01,64420015_7_cattle_2011-08-01,64420015_9_cattle_2018-03-01,64420035_10_cattle_2011-07-01,64420035_11_cattle_2011-07-01,64420035_12_cattle_2012-12-01,64420035_13_cattle_2013-02-01,64420035_15_cattle_2014-02-01,64420035_16_cattle_2016-02-01,64420035_17_cattle_2016-06-01,64420035_1_cattle_2011-05-01,64420035_2_cattle_2011-05-01,64420035_3_cattle_2011-05-01,64420035_4_cattle_2011-05-01,64420035_6_cattle_2011-07-01,64420035_7_cattle_2011-05-01,64420039_0_cattle_2011-12-01,64420039_1_cattle_2011-12-01,64420039_2_cattle_2011-12-01,64420039_3_cattle_2012-02-01,64420039_4_cattle_2011-12-01,64420039_5_cattle_2011-12-01,64420039_6_cattle_2011-12-01,64420039_7_cattle_2011-12-01,64420039_8_cattle_2011-12-01,64420047_0_cattle_2013-12-01,64420047_1_cattle_2013-12-01,64420047_2_cattle_2013-12-01,64472021_0_cattle_2017-12-01,64472021_10_cattle_2017-11-01,64472021_11_cattle_2017-12-01,64472021_12_cattle_2017-12-01,64472021_13_cattle_2017-12-01,64472021_14_cattle_2017-12-01,64472021_1_cattle_2017-12-01,64472021_2_cattle_2017-08-01,64472021_3_cattle_2017-12-01,64472021_4_cattle_2017-09-01,64472021_5_cattle_2017-12-01,64472021_6_cattle_2017-12-01,64472021_7_cattle_2017-12-01,64472021_8_cattle_2017-09-01,64472021_9_cattle_2017-12-01,64472_0_boar_2017-08-01,64472_1_boar_2017-12-01,64472_2_boar_2020-02-01,64472_3_boar_2019-07-01,6_d500_20_0_badger_2019-04-01,6_d500_20_1_badger_2019-09-01,6_d500_20_2_badger_2018-08-01,6_d500_20_3_badger_2019-09-01,6_d500_24_256_0_badger_2020-02-01,6_d500_2_0_badger_2020-02-01,6_d500_9_0_badger_2019-06-01,6_d500_9_1_badger_2020-02-01,6_d500_9_2_badger_2020-02-01,6_d500_9_3_badger_2019-08-01
0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0.0019996000799840027,0.05078984203159353,0.0017996400719856025,0.077784443111378,0.057588482303539114,0,0.4471105778844075,9.998000399920016e-4,5.998800239952009e-4,0,3.999200159968006e-4,7.998400319936012e-4,0,0,5.998800239952009e-4,0.0011997600479904018,0,5.998800239952009e-4,0,0,0,0,0,0.0049990001999600095,0,1.999600079984003e-4,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0
0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0,0,5.998800239952009e-4,0,0,0,0,0.0019996000799840027,0,0,1.999600079984003e-4,0.5012997400519682,0.0011997600479904018,0.01079784043191361,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.3483303339332084,5.998800239952009e-4,0,0,0.0155968806238752,0,0,0,3.999200159968006e-4,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,0,0,9.998000399920016e-4,0.05318936212757432,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.00519896020795841,5.998800239952009e-4,7.998400319936012e-4,3.999200159968006e-4,0.004199160167966408,0.001399720055988802,0.009598080383923213,0.002599480103979204,0.003399320135972806,0,9.998000399920016e-4,3.999200159968006e-4,0.0031993601279744054,0.002199560087982403,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.024195160967806384,0,0,0,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0015996800639872023,0.007398520295940815,0.005598880223955211,0.06938612277544493,0.013197360527894405,0.026994601079783978,0.018596280743851196,0.007798440311937616,0.0027994401119776045,0.023195360927814386,0.008998200359928014,0.014997000599880001,0,0.0167966406718656,0.0165966806638672,0.022395520895820788,1.999600079984003e-4,0.006598680263947213,0,0.004199160167966408,0.03939212157568475,7.998400319936012e-4,0,1.999600079984003e-4,0.011397720455908809,0,0.07058588282343536,0,0.14417116576684896,0.0035992801439712063,0,0.1175764847030609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0
0,0,0,0,0,0,0,0,0,0.04899020195960793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43811237752448046,1.999600079984003e-4,0,0.12597480503899397,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0,0,0,0.0027994401119776045,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.10437912417516607,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0.002599480103979204,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0.17076584683063703,0.0165966806638672,0.012597480503899207,0.004399120175964808,0.05018996200759833,0.0015996800639872023,0.004199160167966408,0.001399720055988802,0.008398320335932815,0,0.0045990801839632086,0,0.003399320135972806,5.998800239952009e-4,0.005798840231953611,0,0.11697660467906568,0.0015996800639872023,0.029194161167766373,0,0,0,0,0,0,0.010197960407918412,0,0.001399720055988802,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.017396520695860798,3.999200159968006e-4,9.998000399920016e-4,0.007398520295940815,0.007398520295940815,0.0015996800639872023,0.04859028194361113,0.007398520295940815,0.008198360327934416,0.004199160167966408,0.006998600279944014,0.0017996400719856025,0.009198160367926414,0.0045990801839632086,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,3.999200159968006e-4,0,9.998000399920016e-4
0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0.19376124775045378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0.03579284143171356,0.03399320135972796,0.0027994401119776045,5.998800239952009e-4,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.03099380123975197,0,0,0,0.02659468106378718,0.07558488302339553,0.2157568486302785,0.028594281143771175,0.002599480103979204,0.11077784443111507,0.0023995200959808036,1.999600079984003e-4,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.15076984603079638,0.003399320135972806,0.4057188562287431,0,0.047590481903619135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02639472105578878,0.19796040791842032,0,0.02179564087182559,0.19376124775045378,0,0.1295740851829653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0.2523495300939866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014997000599880001,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0.0017996400719856025,0,3.999200159968006e-4,5.998800239952009e-4,0,0,3.999200159968006e-4,0.002199560087982403,0,0,0,0,0,0,0.05358928214357112,0,1.999600079984003e-4,0.14937012597480753,0.01099780043991201,0.023195360927814386,0,0.005598880223955211,0.009398120375924813,0.03899220155968795,0.014997000599880001,0,0,0.038392321535692754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0.3511297740451857,0.12857428514297325,0.002599480103979204,0,0,0.052989402119575923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.05018996200759833,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027394521095780777,0.017996400719855997,0.014397120575884803,0.006198760247950412,0.1329734053189382,0.022795440911817587,0.022595480903819187,0.033193361327734365,0.009198160367926414,0.03499300139971996,0.02119576084783039,0.020195960807838392,0.05618876224755032,0.0019996000799840027,0.05318936212757432,0.05538892221555672,0.047790441911617534,0.003999200159968007,0.011597680463907209,0.04639072185562874,0.008598280343931215,0.052589482103579124,0,0,0,0,0,0,0,0.0157968406318736,0.01059788042391521,0,0.03939212157568475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0.05338932213557272,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.022995400919815986,0.02559488102379518,9.998000399920016e-4,0.002599480103979204,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0.10777844431113898,0.13837232553489517,0.19956008798240757,0.07698460307938437,0.08858228354329195,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.002599480103979204,0.019396120775844794,0.0019996000799840027,7.998400319936012e-4,0.00539892021595681,9.998000399920016e-4,0,0.0027994401119776045,0.003999200159968007,0.0027994401119776045,0,0.0015996800639872023,7.998400319936012e-4,0.01079784043191361,0,0.002199560087982403,0.05618876224755032,0,0.0067986402719456135,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0.02599480103979198,0,0,3.999200159968006e-4,0,0.39572085582882416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3301339732053559,0.001399720055988802,0.0017996400719856025,0,0.0035992801439712063,7.998400319936012e-4,3.999200159968006e-4,0,7.998400319936012e-4,0.0045990801839632086,0.0015996800639872023,0.002199560087982403,0.003999200159968007,0.04139172165566875,0.012797440511897606,0.05438912217556472,0,0.04379124175164954,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05058988202359513,0,0,0
0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,1.999600079984003e-4,0,0.0153969206158768,0.004399120175964808,0.007598480303939215,0.005998800239952012,0.002599480103979204,1.999600079984003e-4,0.0027994401119776045,5.998800239952009e-4,0.007198560287942414,0,0.00519896020795841,0.0037992401519696068,0.009598080383923213,0,0,0.06298740251949592,0,0.008398320335932815,0,0,0,0,0,0.024795040991801583,0,0.4153169366126653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.02079584083183359,0,0.02159568086382719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033193361327734365,0.013797240551889604,0.052389522095580725,0.5244951009797801,0.06458708258348317,0,0.052589482103579124,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.012797440511897606,0,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0,0.3983203359328031,0.027794441111777576,0.023995200959807984,0.04079184163167355,0,0.2033593281343773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.009398120375924813,0,0.018596280743851196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02639472105578878,0.4433113377324383,0,0.029994001199759972,0.02559488102379518,0.037592481503699156,0,0.23315336932613986,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.293741251749651,3.999200159968006e-4,0.2681463707258585,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11637672465507046,0.04919016196760633,0.07598480303939234,0,0.05038992201559673,0.2787442511497726,1.999600079984003e-4,0.11037792441511826,0.028594281143771175,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.018396320735852796,0,0.012397520495900807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42691461707657125,0.029194161167766373,0.019596080783843194,0.062387522495500704,0,0.04519096180763834,0,0.04979004199160153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.14717056588682506,0,0.15676864627074857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12197560487902584,0.09218156368726327,0.06998600279944014,0.287942411517698,0.10757848430314057,0,0,0.12797440511897804,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.21635672865427372,0,0.02639472105578878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0.018596280743851196,0,0,0,0,0,0,0,0.028594281143771175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.03019396120775837,0,0.04179164167166555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061987602479503905,0.2505498900220012,0.2897420515896834,0.05958808238352311,0.06598680263947201,0.09678064387122662,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
